1403715278762142976,0.04280,0.00942,0.05314,0.01261,0.81485,-0.01772,0.57927,0.19250,0.04521,0.30542,
1403715278862142976,0.06126,0.01403,0.08692,0.01036,0.81092,-0.01895,0.58476,0.19745,0.04855,0.39040,
1403715278962142976,0.07820,0.01775,0.12386,0.01043,0.80976,-0.01888,0.58636,0.17413,0.04372,0.34926,
1403715279062142976,0.09301,0.02054,0.14790,0.01168,0.80966,-0.01812,0.58651,0.15222,0.03294,0.13978,
1403715279162142976,0.10619,0.02243,0.15175,0.01264,0.80983,-0.01725,0.58627,0.12699,0.02270,-0.05365,
1403715279262142976,0.11790,0.02420,0.14333,0.01340,0.81076,-0.01626,0.58500,0.11477,0.02317,-0.10437,
1403715279362142976,0.12861,0.02600,0.13646,0.01270,0.81226,-0.01673,0.58292,0.09464,0.02010,-0.05970,
1403715279462142976,0.13683,0.02721,0.13357,0.01125,0.81316,-0.01730,0.58167,0.07573,0.01030,-0.00621,
1403715279562142976,0.14257,0.02796,0.13451,0.01135,0.81329,-0.01689,0.58150,0.06305,0.00594,0.03782,
1403715279662142976,0.14692,0.02850,0.13963,0.01149,0.81394,-0.01669,0.58060,0.05137,-0.00094,0.07690,
1403715279762142976,0.15048,0.02858,0.14885,0.01133,0.81389,-0.01680,0.58067,0.03256,-0.00520,0.10468,
1403715279862142976,0.15225,0.02803,0.16120,0.01096,0.81431,-0.01711,0.58007,0.01408,-0.01225,0.12858,
1403715279962142976,0.15284,0.02678,0.17528,0.01144,0.81631,-0.01704,0.57724,0.00825,-0.01362,0.13520,
1403715280062142976,0.15356,0.02540,0.18849,0.01139,0.82397,-0.01739,0.56626,0.01666,-0.01834,0.12621,
1403715280162142976,0.15671,0.02320,0.20305,0.01645,0.82994,-0.01383,0.55743,0.04642,-0.02189,0.14488,
1403715280262142976,0.16336,0.02106,0.21960,0.02425,0.83023,-0.00815,0.55683,0.08883,-0.00567,0.17667,
1403715280362142976,0.17453,0.02211,0.23737,0.02956,0.82770,-0.00446,0.56038,0.12580,0.02152,0.17605,
1403715280462142976,0.18921,0.02497,0.25454,0.03216,0.82511,-0.00743,0.56400,0.16319,0.04824,0.16959,
1403715280562142976,0.20664,0.03071,0.26980,0.03102,0.82243,-0.02155,0.56761,0.18295,0.06747,0.15518,
1403715280662142976,0.22579,0.03644,0.28503,0.03609,0.81947,-0.03971,0.57061,0.19475,0.05342,0.14232,
1403715280762142976,0.24597,0.04198,0.29871,0.04614,0.81691,-0.06069,0.57170,0.20237,0.05069,0.11760,
1403715280862142976,0.26649,0.04725,0.31036,0.05888,0.81451,-0.08242,0.57123,0.20300,0.04781,0.11284,
1403715280962142976,0.28724,0.05323,0.32122,0.07095,0.81179,-0.10039,0.57086,0.20062,0.05864,0.10015,
1403715281062142976,0.30725,0.05991,0.33158,0.08021,0.80990,-0.11386,0.56980,0.19795,0.06639,0.10264,
1403715281162142976,0.32832,0.06707,0.34193,0.08717,0.80800,-0.12311,0.56955,0.21022,0.07164,0.09712,
1403715281262142976,0.34981,0.07365,0.35053,0.09279,0.80676,-0.13169,0.56850,0.21271,0.06357,0.07979,
1403715281362142976,0.37057,0.07883,0.35644,0.09968,0.80605,-0.14260,0.56569,0.20623,0.05153,0.05611,
1403715281462142976,0.39144,0.08263,0.36022,0.10940,0.80431,-0.15570,0.56292,0.20999,0.03369,0.03839,
1403715281562142976,0.41236,0.08530,0.36184,0.12254,0.80119,-0.17245,0.55977,0.21033,0.02050,0.01167,
1403715281662142976,0.43360,0.08713,0.36078,0.13738,0.79633,-0.19337,0.55641,0.21364,0.01335,-0.01797,
1403715281762142976,0.45688,0.08897,0.35803,0.15365,0.79074,-0.21679,0.55148,0.21680,0.00937,-0.02441,
1403715281862142976,0.47876,0.09035,0.35370,0.17030,0.78374,-0.24157,0.54626,0.21989,0.01179,-0.04889,
1403715281962142976,0.50166,0.09097,0.34673,0.18685,0.77618,-0.26578,0.54037,0.23137,0.00736,-0.06835,
1403715282062142976,0.52748,0.09205,0.33778,0.20174,0.76794,-0.28943,0.53460,0.24555,-0.00027,-0.09763,
1403715282162142976,0.55561,0.09282,0.32761,0.21701,0.75986,-0.31039,0.52837,0.26293,-0.00587,-0.10874,
1403715282262142976,0.58564,0.09362,0.31674,0.23192,0.75151,-0.33046,0.52177,0.28382,-0.00976,-0.10988,
1403715282362142976,0.61583,0.09367,0.30576,0.24608,0.74289,-0.35050,0.51449,0.29187,-0.01862,-0.11408,
1403715282462142976,0.64907,0.09370,0.29409,0.26056,0.73448,-0.36985,0.50583,0.32104,-0.01569,-0.11967,
1403715282562142976,0.68275,0.09242,0.28231,0.27461,0.72442,-0.38855,0.49884,0.34101,-0.02259,-0.12204,
1403715282662142976,0.71845,0.09078,0.27055,0.28809,0.71273,-0.40579,0.49432,0.35640,-0.02350,-0.12272,
1403715282762142976,0.75472,0.08903,0.25775,0.29866,0.70008,-0.42417,0.49069,0.36451,-0.01798,-0.14291,
1403715282862142976,0.79228,0.08663,0.24353,0.30911,0.68828,-0.44190,0.48523,0.35939,-0.02746,-0.14582,
1403715282962142976,0.83032,0.08414,0.22904,0.32130,0.67604,-0.45819,0.47937,0.36423,-0.02429,-0.13735,
1403715283062142976,0.86960,0.08228,0.21437,0.33207,0.66253,-0.47533,0.47419,0.36278,-0.01768,-0.14446,
1403715283162142976,0.90635,0.08102,0.19967,0.34021,0.64863,-0.49280,0.46978,0.34931,-0.00962,-0.13903,
1403715283262142976,0.94266,0.08068,0.18534,0.34926,0.63473,-0.50900,0.46481,0.33341,-0.00053,-0.13364,
1403715283362142976,0.97681,0.08068,0.17183,0.35846,0.62159,-0.52375,0.45915,0.30712,0.00615,-0.13127,
1403715283462142976,1.00687,0.08124,0.15829,0.36519,0.61191,-0.53857,0.44961,0.27171,0.01133,-0.13296,
1403715283562142976,1.03502,0.08222,0.14625,0.37363,0.60460,-0.55116,0.43713,0.24599,0.01967,-0.11168,
1403715283662142976,1.06162,0.08319,0.13608,0.37992,0.59923,-0.56144,0.42589,0.24158,0.00861,-0.10042,
1403715283762142976,1.08807,0.08278,0.12644,0.38443,0.59465,-0.56764,0.41998,0.24594,-0.00688,-0.08923,
1403715283862142976,1.11437,0.08105,0.11780,0.38851,0.58995,-0.57068,0.41875,0.24676,-0.01695,-0.09045,
1403715283962142976,1.13949,0.07825,0.10867,0.39066,0.58644,-0.57220,0.41961,0.23942,-0.02927,-0.09507,
1403715284062142976,1.16621,0.07413,0.09719,0.38817,0.58737,-0.57475,0.41712,0.24797,-0.03948,-0.10777,
1403715284162142976,1.18969,0.06979,0.08658,0.38329,0.58848,-0.57720,0.41667,0.23521,-0.04843,-0.09945,
1403715284262142976,1.21162,0.06337,0.07611,0.37587,0.58766,-0.58018,0.42044,0.20755,-0.07294,-0.08044,
1403715284362142976,1.23178,0.05282,0.06619,0.36962,0.58654,-0.58162,0.42553,0.16752,-0.10969,-0.06977,
1403715284462142976,1.24622,0.03896,0.05850,0.37264,0.58989,-0.57657,0.42513,0.12571,-0.14792,-0.05827,
1403715284562142976,1.25753,0.02192,0.05170,0.37833,0.59443,-0.56927,0.42361,0.10389,-0.17981,-0.05883,
1403715284662142976,1.26713,0.00427,0.04598,0.38317,0.59825,-0.56238,0.42309,0.09413,-0.18638,-0.05662,
1403715284762142976,1.27700,-0.01476,0.03970,0.38613,0.60028,-0.55804,0.42326,0.08932,-0.19050,-0.05175,
1403715284862142976,1.28680,-0.03287,0.03496,0.39160,0.59711,-0.55790,0.42292,0.08414,-0.18191,-0.04392,
1403715284962142976,1.29555,-0.05005,0.03140,0.39797,0.58603,-0.56397,0.42440,0.07831,-0.16117,-0.02661,
1403715285062142976,1.30300,-0.06554,0.03020,-0.40663,-0.56846,0.57439,-0.42612,0.06399,-0.14282,-0.00273,
1403715285162142976,1.30980,-0.07709,0.03108,-0.41672,-0.55361,0.58736,-0.41817,0.05710,-0.08686,0.01527,
1403715285262142976,1.31594,-0.08332,0.03406,-0.41995,-0.54101,0.60395,-0.40767,0.05806,-0.04649,0.04327,
1403715285362142976,1.32138,-0.08564,0.04532,-0.41644,-0.53225,0.62000,-0.39860,0.04635,-0.02894,0.17810,
1403715285462142976,1.32524,-0.08762,0.07122,-0.41290,-0.52825,0.63104,-0.39020,0.02382,-0.02726,0.31911,
1403715285562142976,1.32495,-0.08922,0.10855,-0.41054,-0.52426,0.63796,-0.38681,-0.01234,-0.04567,0.39833,
1403715285662142976,1.32030,-0.09243,0.14881,-0.40988,-0.52109,0.64169,-0.38560,-0.05958,-0.06174,0.38855,
1403715285762142976,1.31031,-0.09876,0.18709,-0.41169,-0.51908,0.64284,-0.38448,-0.11656,-0.08495,0.38259,
1403715285862142976,1.29501,-0.10568,0.22304,-0.41635,-0.51991,0.64141,-0.38070,-0.16371,-0.09947,0.34157,
1403715285962142976,1.27619,-0.11460,0.25565,-0.42226,-0.52480,0.63816,-0.37287,-0.19271,-0.11378,0.31923,
1403715286062142976,1.25600,-0.12568,0.28562,-0.42736,-0.52909,0.63518,-0.36603,-0.19734,-0.13398,0.27750,
1403715286162142976,1.23644,-0.13882,0.31195,-0.42698,-0.52888,0.63614,-0.36510,-0.19596,-0.15612,0.24728,
1403715286262142976,1.21620,-0.15402,0.33603,-0.42369,-0.52699,0.63903,-0.36662,-0.20365,-0.18441,0.23063,
1403715286362142976,1.19565,-0.17319,0.35919,-0.42551,-0.52753,0.63789,-0.36571,-0.20967,-0.20585,0.21366,
1403715286462142976,1.17501,-0.19354,0.37993,-0.42821,-0.52840,0.63620,-0.36425,-0.21301,-0.22895,0.18783,
1403715286562142976,1.15522,-0.21796,0.39885,-0.43169,-0.52834,0.63464,-0.36295,-0.20300,-0.25601,0.18400,
1403715286662142976,1.13592,-0.24252,0.41791,-0.43713,-0.52245,0.63539,-0.36365,-0.20024,-0.26384,0.17773,
1403715286762142976,1.11737,-0.26784,0.43448,-0.44698,-0.51159,0.63760,-0.36325,-0.19461,-0.25515,0.14080,
1403715286862142976,1.09920,-0.29261,0.44725,-0.44974,-0.50496,0.64567,-0.35478,-0.17643,-0.23907,0.10521,
1403715286962142976,1.08289,-0.31803,0.45920,-0.44975,-0.50206,0.65339,-0.34459,-0.15696,-0.25158,0.11844,
1403715287062142976,1.06830,-0.34558,0.47246,-0.45152,-0.49847,0.65847,-0.33775,-0.13453,-0.26263,0.13245,
1403715287162142976,1.05670,-0.37539,0.48613,-0.45650,-0.49449,0.65964,-0.33461,-0.10907,-0.29553,0.14115,
1403715287262142976,1.04773,-0.40748,0.49990,-0.46354,-0.48913,0.65808,-0.33589,-0.08679,-0.31457,0.14590,
1403715287362142976,1.04116,-0.44056,0.51207,-0.46729,-0.48452,0.65744,-0.33860,-0.05353,-0.31844,0.13147,
1403715287462142976,1.03618,-0.47354,0.52359,-0.46502,-0.47974,0.66013,-0.34327,-0.03509,-0.30305,0.12421,
1403715287562142976,1.03183,-0.50398,0.53611,-0.46253,-0.47173,0.66623,-0.34596,-0.04249,-0.27369,0.12979,
1403715287662142976,1.02650,-0.53050,0.55098,-0.46123,-0.45905,0.67664,-0.34452,-0.07203,-0.24041,0.14388,
1403715287762142976,1.01623,-0.55612,0.56727,-0.46500,-0.44452,0.68690,-0.33815,-0.11414,-0.21214,0.16233,
1403715287862142976,1.00247,-0.57855,0.58525,-0.47524,-0.42885,0.69522,-0.32695,-0.16149,-0.18213,0.17421,
1403715287962142976,0.98460,-0.60006,0.60436,-0.48878,-0.41100,0.70343,-0.31203,-0.18463,-0.16338,0.18189,
1403715288062142976,0.96576,-0.61938,0.62192,0.50110,0.39071,-0.71268,0.29723,-0.18003,-0.14365,0.15937,
1403715288162142976,0.94720,-0.63695,0.63650,0.50876,0.37334,-0.72130,0.28549,-0.17627,-0.12053,0.08594,
1403715288262142976,0.92957,-0.65111,0.64045,0.51253,0.36185,-0.72833,0.27552,-0.16568,-0.09961,-0.05360,
1403715288362142976,0.91205,-0.66410,0.63303,0.51558,0.35522,-0.73237,0.26765,-0.15741,-0.09536,-0.18584,
1403715288462142976,0.89496,-0.67652,0.62017,0.51592,0.34993,-0.73543,0.26557,-0.15788,-0.07795,-0.15582,
1403715288562142976,0.87761,-0.68618,0.61696,0.51585,0.34720,-0.73688,0.26525,-0.15854,-0.05689,-0.02396,
