# timestamp [ns], vertex-id, mission-id, p_G_Ix [m], p_G_Iy [m], p_G_Iz [m], q_G_Iw, q_G_Ix, q_G_Iy, q_G_Iz, p_M_Ix [m], p_M_Iy [m], p_M_Iz [m], q_M_Iw, q_M_Ix, q_M_Iy, q_M_Iz, v_Mx [m/s], v_My [m/s], v_Mz [m/s], bgx [rad/s], bgy [rad/s], bgz [rad/s], bax [m/s^2], bay [m/s^2], baz [m/s^2]
1403715273462143000, 873e536685c342182600000000000000, b3e6502f83c342181200000000000000, 0.0017408443773565, -0.00232063155012937, -0.00518018652059715, 0.558263398186319, 0.010342940715906, -0.82959180647027, 0.00352653657355042, 0.0017408443773565, -0.00232063155012937, -0.00518018652059715, 0.558263398186319, 0.010342940715906, -0.82959180647027, 0.00352653657355042, 0.00918990413140392, -0.00544922650760685, -0.0272454297965635, 0.000455230332294145, 0.00506420155772791, 0.0633845606715796, -0.00263266912600372, -4.87180242908117e-05, 0.00105050039717565
1403715273562143000, 96a96b6c85c342182b00000000000000, b3e6502f83c342181200000000000000, 0.00232611044541309, -0.00274819045835688, -0.00566029254940847, 0.557756566315493, 0.0114838386020363, -0.829923204616532, 0.00179126266610005, 0.00232611044541309, -0.00274819045835688, -0.00566029254940847, 0.557756566315493, 0.0114838386020363, -0.829923204616532, 0.00179126266610005, 0.00550108472014246, -0.0079427917485026, -0.0205385995582964, 0.000720171787311366, 0.00928435451023032, 0.0730176229006925, -0.00680994275857798, -3.06330439499748e-05, 0.00277000383846618
1403715273662143000, 5e06ee7185c342183100000000000000, b3e6502f83c342181200000000000000, 0.00221989806405736, -0.00239190911927023, -0.00547642620331477, 0.55810400031335, 0.0121619998186849, -0.829681617880308, 0.000650804242428258, 0.00221989806405736, -0.00239190911927023, -0.00547642620331477, 0.55810400031335, 0.0121619998186849, -0.829681617880308, 0.000650804242428258, 0.00229235628191483, -0.004860837606987, -0.0148289967902232, 0.000270602346317399, 0.0122439828200582, 0.075216709297232, -0.0162457821507448, -0.000108094380405453, 0.00660217403964464
1403715273762143000, d6e5fd7785c342183700000000000000, b3e6502f83c342181200000000000000, 0.00215587647859956, -0.0016826161722866, -0.00539270583427469, 0.558482886890764, 0.0128923813313396, -0.829415750304228, -0.000405833760521729, 0.00215587647859956, -0.0016826161722866, -0.00539270583427469, 0.558482886890764, 0.0128923813313396, -0.829415750304228, -0.000405833760521729, 0.00447200181114975, 0.00290813561003137, -0.0111182386341544, -0.0010804390307672, 0.0137861655612643, 0.0767636616330726, -0.0207073214224532, -0.000128332481958986, 0.0084116433160374
1403715273862143000, 36d80e7e85c342183d00000000000000, b3e6502f83c342181200000000000000, 0.00178911599681643, -0.00206502412706307, -0.00518866239497518, 0.558685951772596, 0.0124952520952599, -0.829284595011018, 0.000967700592549939, 0.00178911599681643, -0.00206502412706307, -0.00518866239497518, 0.558685951772596, 0.0124952520952599, -0.829284595011018, 0.000967700592549939, 0.00321537173577703, 0.00289208582692577, -0.0089023785750532, -0.00138874227154945, 0.0151494866843598, 0.0767114236142864, -0.0286855546072725, -0.000445625035295222, 0.0116452509021149
1403715273962143000, 23f9c98385c342184300000000000000, b3e6502f83c342181200000000000000, 0.00159578282490543, -0.00222035475786052, -0.00541256456632064, 0.558920498022862, 0.0118254553479979, -0.829135470577639, 0.00155142698376711, 0.00159578282490543, -0.00222035475786052, -0.00541256456632064, 0.558920498022862, 0.0118254553479979, -0.829135470577639, 0.00155142698376711, 0.00253328396425805, -0.00182928289030021, -0.00784884208823395, -0.00112050592359614, 0.015946451139099, 0.0769136537707665, -0.0288515774054671, -0.000483474943479377, 0.0117509356648316
1403715274062143000, ab0dd68985c342184900000000000000, b3e6502f83c342181200000000000000, 0.00155613985643986, -0.00123658779052119, -0.00433876709133658, 0.558774960551968, 0.0121841624331114, -0.82922955225966, 0.000662801022195755, 0.00155613985643986, -0.00123658779052119, -0.00433876709133658, 0.558774960551968, 0.0121841624331114, -0.82922955225966, 0.000662801022195755, 0.00416050844425849, -0.00143718038924633, -0.00387113272638903, -0.00160907150159941, 0.0171125257626954, 0.0778270865050388, -0.0276653642992542, -0.000382271932840382, 0.0111763606099581
1403715274162143000, 3ed4359085c342184f00000000000000, b3e6502f83c342181200000000000000, 0.00149567637683634, -0.00105944531860108, -0.00417963015257883, 0.558775576866706, 0.0121988765121155, -0.829227761108539, 0.00153698277216593, 0.00149567637683634, -0.00105944531860108, -0.00417963015257883, 0.558775576866706, 0.0121988765121155, -0.829227761108539, 0.00153698277216593, 0.00247761863589156, 0.000815812815360565, -0.00372720858888107, -0.00183904191227959, 0.0175992336702705, 0.0776840925829359, -0.0303387651811638, -0.00055086925996782, 0.0122063850470616
1403715274262143000, f031c29585c342185500000000000000, b3e6502f83c342181200000000000000, 0.00135384328728057, -0.00148009774467717, -0.00411919412616692, 0.558579550549844, 0.0123345650219473, -0.82935711628133, 0.0018756030415766, 0.00135384328728057, -0.00148009774467717, -0.00411919412616692, 0.558579550549844, 0.0123345650219473, -0.82935711628133, 0.0018756030415766, 0.00267647411866469, 0.00148538347486972, -0.00534807809760932, -0.0016315079894979, 0.0179825009118453, 0.077618445782084, -0.030300392300598, -0.000579926136641568, 0.0121893886759577
1403715274362143000, a84bb59b85c342185b00000000000000, b3e6502f83c342181200000000000000, 0.00114718759202855, -0.00131488283320669, -0.00364483554629825, 0.558428649032597, 0.0123821748142053, -0.82945856649557, 0.00161621583135837, 0.00114718759202855, -0.00131488283320669, -0.00364483554629825, 0.558428649032597, 0.0123821748142053, -0.82945856649557, 0.00161621583135837, 0.00410319381283588, 0.00226136776465366, -0.0037049267783169, -0.00172697057587748, 0.0184858745356331, 0.077782672428075, -0.0289283300553303, -0.000474047413889688, 0.0116100621816468
