timestamp,cpu_percent,ram_percent
1746004688,1.2,11.6104
1746004690,1.2,11.6305
1746004691,1.2,11.6509
1746004692,1.2,11.6573
1746004693,1.2,11.6562
1746004694,1.2,11.6628
1746004695,1.2,11.7217
1746004697,1.2,11.7039
1746004698,1.2,11.7182
1746004699,1.2,11.7295
1746004700,1.2,11.7262
1746004701,1.2,11.7286
1746004702,1.2,11.7234
1746004704,1.2,11.7296
1746004705,1.2,11.7191
1746004706,1.2,11.7603
1746004707,1.2,11.761
1746004708,1.2,11.7601
1746004709,1.2,11.7708
1746004711,1.2,11.8146
1746004712,1.2,11.77
1746004713,1.2,11.7766
1746004714,1.2,11.7689
1746004715,1.2,11.7648
1746004716,1.2,11.815
1746004718,1.2,11.7627
1746004719,1.2,11.8162
1746004720,1.2,11.8209
1746004721,1.2,11.7754
1746004722,1.2,11.7733
1746004723,1.2,11.8273
1746004725,1.2,11.7823
1746004726,1.2,11.7819
1746004727,1.2,11.7814
1746004728,1.2,11.8074
1746004729,1.2,11.7645
1746004730,1.2,11.7656
1746004732,1.2,11.7606
1746004733,1.2,11.7645
1746004734,1.2,11.7584
1746004735,1.2,11.8179
1746004736,1.2,11.819
1746004737,1.2,11.8105
1746004739,1.2,11.8129
1746004740,1.2,11.8024
1746004741,1.2,11.7595
1746004742,1.2,11.8038
1746004743,1.2,11.7656
1746004744,1.2,11.76
1746004746,1.2,11.815
1746004747,1.2,11.8138
1746004748,1.2,11.8171
1746004749,1.2,11.7651
1746004750,1.2,11.8182
1746004751,1.2,11.8224
1746004753,1.2,11.7994
1746004754,1.2,11.8192
1746004755,1.2,11.8144
1746004756,1.2,11.7714
1746004757,1.2,11.7723
1746004758,1.2,11.8275
1746004760,1.2,11.7738
1746004761,1.2,11.7706
1746004762,1.2,11.8224
1746004763,1.2,11.8231
1746004764,1.2,11.7683
1746004765,1.2,11.7629
1746004767,1.2,11.8089
1746004768,1.2,11.8239
1746004769,1.2,11.8248
1746004770,1.2,11.8256
1746004771,1.2,11.8234
1746004772,1.2,11.7683
1746004774,1.2,11.8158
1746004775,1.2,11.822
1746004776,1.2,11.7782
1746004777,1.2,11.781
1746004778,1.2,11.7853
1746004779,1.2,11.7781
1746004781,1.2,11.7759
1746004782,1.2,11.7802
1746004783,1.2,11.7833
1746004784,1.2,11.7784
1746004785,1.2,11.7838
1746004786,1.2,11.7753
1746004788,1.2,11.7827
1746004789,1.2,11.7801
1746004790,1.2,11.7772
1746004791,1.2,11.7882
1746004792,1.2,11.7888
1746004793,1.2,11.7775
1746004795,1.2,11.789
1746004796,1.2,11.7657
1746004797,1.2,11.7637
1746004798,1.2,11.7652
1746004799,1.2,11.8062
1746004800,1.2,11.7659
1746004802,1.2,11.7638
1746004803,1.2,11.769
1746004804,1.2,11.7719
1746004805,1.2,11.7686
1746004806,1.2,11.8226
1746004807,1.2,11.8192
1746004809,1.2,11.7681
1746004810,1.2,11.7789
1746004811,1.2,11.7741
1746004812,1.2,11.7797
1746004813,1.2,11.783
1746004814,1.2,11.7754
1746004816,1.2,11.7725
1746004817,1.2,11.8216
1746004818,1.2,11.831
1746004819,1.2,11.7827
1746004820,1.2,11.8285
1746004821,1.2,11.7736
1746004823,1.2,11.7827
1746004824,1.2,11.7691
1746004825,1.2,11.7748
1746004826,1.2,11.7858
1746004827,1.2,11.78
1746004828,1.2,11.8312
1746004830,1.2,11.7777
1746004831,1.2,11.7706
1746004832,1.2,11.7703
1746004833,1.2,11.7731
1746004834,1.2,11.7665
1746004835,1.2,11.7707
1746004837,1.2,11.7667
1746004838,1.2,11.8255
1746004839,1.2,11.8176
1746004840,1.2,11.7763
1746004841,1.2,11.7749
1746004842,1.2,11.8204
1746004844,1.2,11.7752
1746004845,1.2,11.7681
1746004846,1.2,11.8151
1746004847,1.2,11.7863
1746004848,1.2,11.8305
1746004849,1.2,11.7816
1746004851,1.2,11.7835
1746004852,1.2,11.7767
1746004853,1.2,11.8219
1746004854,1.2,11.7837
1746004855,1.2,11.8412
1746004857,1.2,11.7883
1746004858,1.2,11.7908
1746004859,1.2,11.7907
1746004860,1.2,11.7925
1746004861,1.2,11.8449
1746004862,1.2,11.7987
1746004864,1.2,11.7898
1746004865,1.2,11.7947
1746004866,1.2,11.7741
1746004867,1.2,11.8259
1746004868,1.2,11.8327
1746004869,1.2,11.8319
1746004871,1.2,11.8286
