timestamp,cpu_percent,ram_percent
1746667981,18.2,12.433
1746667982,15.1,12.5964
1746667982,14.6,12.5964
1746667982,13.1,12.5948
1746667982,13.6,12.5969
1746667983,19.7,12.6177
1746667983,18.1,12.6205
1746667983,19.7,12.6205
1746667983,16.2,12.6279
1746667984,10.4,12.6683
1746667984,9.2,12.6683
1746667984,10.4,12.6683
1746667985,2,12.6714
1746667985,5,12.6823
1746667985,4,12.6823
1746667985,4,12.6823
1746667986,1.9,12.687
1746667987,8,12.756
1746667987,6.7,12.756
1746667987,6.6,12.7528
1746667987,4.6,12.7437
1746667988,9.1,12.755
1746667988,9.1,12.7533
1746667988,8.1,12.7533
1746667988,7,12.748
1746667989,7.8,12.7729
1746667989,8.7,12.7729
1746667989,9.3,12.7729
1746667989,3.1,12.7646
1746667990,9,12.8403
1746667990,9.5,12.8444
1746667990,9.1,12.8334
1746667990,4.5,12.8314
1746667991,10.5,12.9684
1746667991,10.5,12.9684
1746667991,11.1,12.9615
1746667992,6.6,12.9567
1746667993,10.6,13.014
1746667993,10.6,13.014
1746667993,9.8,13.0066
1746667993,6.6,13.0058
1746667994,10.3,13.0987
1746667994,10.3,13.0987
1746667994,9.8,13.09
1746667994,5.7,13.0823
1746667995,9.8,13.1066
1746667995,9.7,13.1066
1746667995,8.9,13.1049
1746667995,9.4,13.1088
1746667996,6.2,13.1102
1746667996,6.2,13.1102
1746667996,5.3,13.1102
1746667996,6.1,13.0804
1746667997,11.1,13.1058
1746667997,11.2,13.1058
1746667997,11.1,13.1083
1746667998,8.7,13.1164
1746667999,9.9,13.2299
1746667999,10.3,13.2299
1746667999,9.9,13.2283
1746667999,9.5,13.2488
1746668000,12.7,13.324
1746668000,12.7,13.324
1746668000,11.9,13.3332
1746668000,7.6,13.3261
1746668001,8.5,13.3531
1746668001,8.5,13.3531
1746668001,10,13.35
1746668001,7.1,13.3476
1746668002,8,13.3831
1746668002,8.4,13.3877
1746668002,8.1,13.3986
1746668002,14.9,13.3209
1746668003,10.3,13.3396
1746668003,9,13.341
1746668003,8.5,13.3299
1746668003,5.5,13.3242
1746668004,17.9,13.3692
