1403638523077829632,0.02850,0.00526,0.35652,-0.07295,0.80752,0.01782,0.58505,-0.01350,-0.04124,0.21552,
1403638523177829632,0.03226,0.00016,0.38670,-0.07273,0.80720,0.01827,0.58549,-0.03627,-0.06435,0.02401,
1403638523277829376,0.03070,-0.00814,0.38159,-0.06364,0.80493,0.01814,0.58966,-0.02040,-0.07744,-0.23034,
1403638523377829632,0.03019,-0.01324,0.35167,-0.05910,0.80391,0.01720,0.59156,-0.01793,-0.05779,-0.41535,
1403638523477829376,0.02853,-0.01888,0.30885,-0.05435,0.80761,0.01969,0.58688,-0.04655,-0.07361,-0.50008,
1403638523577829632,0.02398,-0.02594,0.25904,-0.04739,0.81684,0.02401,0.57442,-0.06131,-0.07455,-0.52659,
1403638523677829632,0.01841,-0.03163,0.20862,-0.04040,0.82622,0.02682,0.56126,-0.06867,-0.07044,-0.51161,
1403638523777829376,0.01323,-0.03708,0.16014,-0.03681,0.83079,0.02973,0.55457,-0.07264,-0.05415,-0.47832,
1403638523877829632,0.00710,-0.04231,0.11617,-0.03363,0.83139,0.03268,0.55371,-0.08494,-0.05838,-0.41013,
1403638523977829376,0.00079,-0.04617,0.08337,-0.02445,0.83141,0.03877,0.55376,-0.07078,-0.02403,-0.26999,
1403638524077829632,-0.00296,-0.04874,0.07097,-0.01750,0.83451,0.04721,0.54869,-0.03276,0.00163,-0.02051,
1403638524177829632,-0.00389,-0.04755,0.09124,-0.01797,0.83906,0.05210,0.54123,0.00070,0.01558,0.27599,
1403638524277829376,-0.00294,-0.04767,0.13516,-0.02442,0.84001,0.05333,0.53938,0.03585,0.00311,0.49188,
1403638524377829632,0.00116,-0.04731,0.19007,-0.03393,0.83723,0.05181,0.54333,0.06112,0.00862,0.58200,
1403638524477829376,0.00778,-0.04641,0.25055,-0.04099,0.83065,0.05003,0.55302,0.07513,0.01396,0.61276,
1403638524577829632,0.01617,-0.04432,0.31044,-0.04419,0.82183,0.04866,0.56593,0.08959,0.02795,0.58135,
1403638524677829632,0.02518,-0.04145,0.36438,-0.04020,0.81540,0.04313,0.57589,0.08745,0.04439,0.47788,
1403638524777829376,0.03218,-0.03706,0.40515,-0.02746,0.81158,0.03799,0.58236,0.06306,0.04171,0.33081,
1403638524877829632,0.03729,-0.03257,0.43113,-0.02370,0.81007,0.03528,0.58479,0.05263,0.05264,0.18873,
1403638524977829376,0.03877,-0.02894,0.44079,-0.03014,0.80847,0.03750,0.58657,0.00943,0.02679,-0.00828,
1403638525077829632,0.03975,-0.02758,0.42835,-0.02801,0.80577,0.04103,0.59014,0.01702,0.01785,-0.24082,
1403638525177829632,0.04111,-0.02664,0.39469,-0.02589,0.80430,0.04571,0.59189,0.01128,0.01185,-0.41823,
1403638525277829376,0.03969,-0.02785,0.34871,-0.02615,0.80694,0.05079,0.58787,-0.01178,0.00615,-0.51992,
1403638525377829632,0.03884,-0.02881,0.29476,-0.02896,0.81584,0.05593,0.57484,-0.03330,0.01443,-0.55397,
1403638525477829376,0.03608,-0.02882,0.24227,-0.03764,0.82806,0.05797,0.55637,-0.04074,0.01951,-0.51390,
1403638525577829632,0.03121,-0.03026,0.19648,-0.04391,0.83706,0.05751,0.54231,-0.03609,-0.00087,-0.44533,
1403638525677829632,0.02849,-0.03244,0.15808,-0.04491,0.83996,0.05453,0.53803,-0.01419,-0.00656,-0.35334,
1403638525777829376,0.02796,-0.03305,0.12753,-0.04211,0.83842,0.04869,0.54120,-0.00700,-0.00007,-0.26484,
1403638525877829632,0.02737,-0.03498,0.10539,-0.03528,0.83480,0.04445,0.54762,-0.01264,-0.03120,-0.16931,
1403638525977829376,0.02270,-0.04322,0.09289,-0.02699,0.83335,0.04331,0.55038,-0.03491,-0.13381,-0.06490,
1403638526077829632,0.01931,-0.06300,0.09216,-0.02267,0.83494,0.04124,0.54832,-0.02694,-0.24995,0.02347,
1403638526177829632,0.01685,-0.09226,0.10027,-0.02094,0.83735,0.03222,0.54531,-0.03448,-0.33344,0.10822,
1403638526277829376,0.01285,-0.12835,0.11367,-0.01758,0.83644,0.02324,0.54729,-0.04916,-0.38770,0.14235,
1403638526377829632,0.00608,-0.16912,0.12833,-0.01535,0.83231,0.01461,0.55391,-0.07820,-0.43735,0.13828,
1403638526477829376,-0.00324,-0.21445,0.14124,-0.01411,0.82722,0.00356,0.56170,-0.09477,-0.48187,0.10358,
1403638526577829632,-0.01377,-0.26583,0.15034,-0.01286,0.82192,-0.00741,0.56941,-0.10647,-0.55456,0.07419,
1403638526677829632,-0.02591,-0.32454,0.15731,-0.00841,0.81676,-0.01584,0.57670,-0.13146,-0.61638,0.05851,
1403638526777829376,-0.04090,-0.38868,0.16246,0.00014,0.81365,-0.02142,0.58096,-0.15002,-0.66148,0.04075,
1403638526877829632,-0.05745,-0.45354,0.16558,0.00819,0.81290,-0.02470,0.58182,-0.16478,-0.63334,0.02837,
1403638526977829376,-0.07430,-0.51512,0.16834,0.01246,0.81599,-0.03105,0.57710,-0.15468,-0.59631,0.02597,
1403638527077829632,-0.08884,-0.57326,0.17189,0.02011,0.82051,-0.04414,0.56957,-0.13214,-0.54652,0.04470,
1403638527177829632,-0.10001,-0.62504,0.17750,0.02786,0.82229,-0.05929,0.56528,-0.09715,-0.46311,0.06682,
1403638527277829376,-0.10673,-0.66535,0.18434,0.03930,0.81938,-0.07301,0.56723,-0.04830,-0.32969,0.07394,
1403638527377829632,-0.10805,-0.68849,0.19077,0.05466,0.81426,-0.08174,0.57212,-0.00294,-0.13952,0.05902,
1403638527477829376,-0.10450,-0.69056,0.19473,0.06493,0.81064,-0.08613,0.57552,0.04157,0.06580,0.03489,
1403638527577829632,-0.09591,-0.67136,0.19571,0.06788,0.80998,-0.08728,0.57594,0.08249,0.26631,0.01226,
1403638527677829632,-0.08226,-0.63217,0.19345,0.06612,0.81051,-0.08368,0.57593,0.11849,0.42466,-0.00599,
1403638527777829376,-0.06761,-0.58610,0.19332,0.06042,0.81193,-0.07627,0.57559,0.14580,0.51228,0.00937,
1403638527877829632,-0.05201,-0.53194,0.19586,0.04629,0.81511,-0.07124,0.57304,0.13502,0.56663,0.04688,
1403638527977829376,-0.03304,-0.47304,0.19889,0.03588,0.81604,-0.06618,0.57307,0.13155,0.57710,0.05781,
1403638528077829632,-0.01299,-0.41385,0.20018,0.02875,0.81485,-0.05853,0.57599,0.12928,0.57852,0.01642,
1403638528177829632,0.00712,-0.35787,0.19721,0.01861,0.81529,-0.04934,0.57664,0.16606,0.52582,-0.01958,
1403638528277829376,0.03134,-0.30808,0.19140,0.00575,0.81669,-0.03847,0.57576,0.25797,0.43338,-0.04164,
1403638528377829632,0.06172,-0.27043,0.18521,-0.00181,0.81633,-0.03009,0.57679,0.30596,0.30467,-0.04994,
1403638528477829376,0.09740,-0.24402,0.18010,-0.00067,0.81563,-0.02646,0.57797,0.34733,0.21202,-0.03432,
1403638528577829632,0.13349,-0.22312,0.17698,0.00051,0.81763,-0.03066,0.57492,0.35583,0.14686,-0.02252,
1403638528677829632,0.16873,-0.20863,0.17671,-0.00095,0.81901,-0.03805,0.57251,0.33074,0.08912,0.01394,
1403638528777829376,0.19977,-0.19915,0.17959,0.00381,0.81829,-0.04302,0.57318,0.22363,0.04255,0.05431,
1403638528877829632,0.21613,-0.19092,0.18631,-0.00011,0.81743,-0.05044,0.57382,0.06805,0.03018,0.10062,
1403638528977829376,0.22064,-0.17826,0.19843,-0.00672,0.81741,-0.05725,0.57316,-0.09961,0.05128,0.17037,
1403638529077829632,0.20399,-0.16887,0.21505,-0.00550,0.81842,-0.05856,0.57160,-0.23332,0.10052,0.15185,
1403638529177829632,0.17672,-0.15192,0.22476,0.01146,0.81945,-0.05166,0.57070,-0.31140,0.16250,0.05921,
1403638529277829376,0.14222,-0.13116,0.22332,0.02316,0.82144,-0.04562,0.56799,-0.35469,0.18861,-0.03918,
1403638529377829632,0.10567,-0.10587,0.21083,0.02743,0.82673,-0.04130,0.56041,-0.34077,0.18172,-0.14591,
1403638529477829376,0.07306,-0.08810,0.18970,0.02617,0.83682,-0.03881,0.54547,-0.26874,0.15890,-0.22156,
1403638529577829632,0.04724,-0.07593,0.16468,0.02397,0.84702,-0.03587,0.52980,-0.19385,0.11971,-0.24498,
1403638529677829632,0.02572,-0.07261,0.14019,0.02497,0.85088,-0.03265,0.52375,-0.12239,0.10468,-0.23117,
1403638529777829376,0.01509,-0.06440,0.11720,0.02418,0.84736,-0.03196,0.52951,-0.05557,0.09056,-0.21028,
1403638529877829632,0.00990,-0.05651,0.09621,0.02272,0.84100,-0.03308,0.53954,-0.00828,0.06522,-0.17487,
1403638529977829376,0.00542,-0.04988,0.08087,0.02218,0.83835,-0.03322,0.54366,0.06432,0.02224,-0.12391,
1403638530077829632,0.01238,-0.04765,0.06953,0.02279,0.83976,-0.03375,0.54142,0.11401,0.00410,-0.10432,
