#timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
1403638531227829500,0,0,0,0.54037204782391712321,0.0064314762523468207295,-0.84140161994365192388,0,0,0,0,-0.037826044879586184777,0.00349065850398866135,-0.0033002589492256402884,-0.56194049105055654536,-0.0042953410568258576507,0.25707116766840565347
1403638531427829500,0.001459520884843538242,0.002664362573788726582,0.015800393589162964325,0.54621678684221353084,0.0019064785840912019162,-0.83761765568287482875,0.0063442887309036752677,0.01366626246771177923,0.040293990021401847323,0.13806324755666596338,-0.037826044879586184777,0.00349065850398866135,-0.0033002589492256402884,-0.56194049105055654536,-0.0042953410568258576507,0.25707116766840565347
1403638531627829500,0.0042528542487191255128,0.015157520072738505171,0.055488673120670392591,0.54865578816527882378,-0.0023243293250628715638,-0.83592871527637058193,0.013950146319016528546,0.01532376990294426547,0.089089874062837942637,0.25760014052808888341,-0.037826044879586184777,0.00349065850398866135,-0.0033002589492256402884,-0.56194049105055654536,-0.0042953410568258576507,0.25707116766840565347
1403638531827829500,0.0041873641712199044171,0.012350101113523697868,0.069280319780614482705,0.54969378436449556347,-0.0074880355175360345174,-0.83505950007388285439,0.021361275511647882797,0.000346742541128937376,0.0028699987807114246685,0.079529967014579483475,-0.036509291268307639267,0.0040551612676871656715,-3.1250334333231700318e-05,-0.1056158119081219704,0.0029004684002178872729,0.054692213503905434679
1403638532027829500,0.0040391132858176572937,0.010847350186111369766,0.076998444466635188044,0.55089133265730205746,-0.012158064265849810592,-0.83400564730568049754,0.028381355475075031869,0.0032105367852445663643,0.020393320105599355152,0.037830394481378253058,-0.034626438633145663337,0.0049345884878581941155,0.0043179110873410447846,-0.044860480407021785521,0.0045979213669585343449,0.027747850022655371621
1403638532227829500,0.0042622186337540500164,0.013189815188566329784,0.081296896464663759296,0.55187719019208725246,-0.015996397784417967086,-0.8330662766370878769,0.034296660677520844629,0.006408060703509667333,0.041393937713669219647,0.020429686692862717573,-0.031574661336292393632,0.0062617863310190820247,0.011238128824169968389,-0.025347573380678094929,0.0071386367865178042974,0.018717305574723886591
1403638532427829500,0.0050467242814614355836,0.019102305974297781321,0.083536976368940515925,0.55272943239076111066,-0.019181175929498275184,-0.83221424525582776699,0.039264577576008839743,0.0093144752247601540762,0.061395328905988297286,0.010927461485795576801,-0.026842013944361975408,0.0082494010739107368618,0.021968178283234669756,-0.017853501939133403775,0.018368674885644850625,0.013319936154548950996
1403638532627829500,0.006461641143485399516,0.026970548176864918982,0.084221813831519276583,0.55336219101048544911,-0.021777951445940347402,-0.83153168293706014591,0.043255828078475520859,0.010648004917718062109,0.071041662144499223563,0.0042151302381290356794,-0.021226436071188594518,0.010549833428375187533,0.03477225429881863894,-0.015418057236277813923,0.030054116094643507084,0.010057077529023619386
1403638532827829500,0.0079088812890031300051,0.03544773484091294502,0.083807635871259569815,0.55388635620972737073,-0.02367183068892545969,-0.83097047022201986355,0.046234472588558811479,0.01230730059719915663,0.068020068320759893843,-0.00013076248457312747951,-0.016199678910387180913,0.012958377613139213103,0.046165422612863701857,-0.01554512857500887045,0.042261746213969469954,0.0074127130977851909965
1403638533027829500,0.0093177272745577494062,0.043541290060770058978,0.082822121938564863264,0.5542806465886237488,-0.024960569535060886381,-0.83055228494582999943,0.04829944882754571428,0.011670067062395041504,0.061589564666007914906,-0.0029558825753210737214,-0.012333916401652312428,0.014894027381112655978,0.05493790400778983396,-0.017211866252061561872,0.053134521322980479696,0.0057542705740416194918
1403638533227829500,0.010584381897734340336,0.050744755502175949158,0.081546091062161124574,0.55455493703685077023,-0.025940605580769108413,-0.8302476756614640685,0.049846803798192021451,0.0094724634050339269475,0.052275089581844187692,-0.0040143607433050440547,-0.0096784528906814475818,0.01617406241069123396,0.061005107915538647756,-0.019451240765678431965,0.061046824436251756474,0.0050426006170947992521
1403638533427829500,0.011717031293370483436,0.056984685918668703808,0.08019468551621583563,0.55478274675799821303,-0.02668972508442105096,-0.83000117294843578364,0.05100799328332600302,0.0074664183496503796697,0.042979448998183081287,-0.0040705651899965444862,-0.0079379455517488532734,0.016984878095161345946,0.064985972362871652352,-0.021435507195262291924,0.064104523413603911597,0.0053965451799622300016
1403638533627829500,0.012702583832857328172,0.062495826003670318372,0.078814795678929280842,0.5549672318548650729,-0.02721864842879947316,-0.82980425487138986806,0.051917389595377179401,0.0071083578962497836334,0.037302754326058847056,-0.0046610342720551246193,-0.0067174148344814367528,0.017593997528135865011,0.067730478107786359909,-0.023863605440452621831,0.068037400528517408271,0.0056342628247919744264
1403638533827829500,0.013757193072429788755,0.067245411955853609531,0.077474952680267675231,0.55512896507132758472,-0.027784923251046440146,-0.82962845140281349376,0.052692151234724995956,0.0069565062082748221894,0.033229974213871325828,-0.0050650235594172539344,-0.0058649373851419866338,0.018072704174429903012,0.069714933760531838658,-0.026463935049897455154,0.070610643545379381258,0.0062041716884201078899
1403638534027829500,0.014638603460439297832,0.071171113077954692439,0.076179759893400145199,0.55528879264290420537,-0.028128364806437499562,-0.82946999161841894477,0.053316834705799578953,0.0084064229181629122195,0.030051900680055320531,-0.0074116718480074939707,-0.005200245690212935458,0.018536277455272962,0.071162741021259537377,-0.030192976311313651783,0.072666537382951951196,0.0072621288338118837602
1403638534227829500,0.015668805742630357442,0.074885838420798434001,0.075067635435914034647,0.55527196562886915743,-0.028723194666811564801,-0.82942089422065767845,0.053935169462913545857,0.0089159017264475171061,0.023895019397718826604,-0.0010192343423077348304,-0.0047961792549366050534,0.018937748788087013091,0.072154483710331396296,-0.030778983483500221841,0.073428434226251754202,0.0071322621080879330252
1403638534427829500,0.017150946902740087791,0.077413040267115318382,0.073990020294026528913,0.55529479501607503789,-0.028794169464881929493,-0.82935733571830039246,0.054635118038947654007,0.007173911240191991126,0.021901943749733164546,-0.0055880322794913239032,-0.0043878381293754433259,0.019217004190923713675,0.072870943041246832861,-0.033691615158419001286,0.074830338151741448982,0.0079069995598241692852
1403638534627829500,0.018784292139991755344,0.079599370450630646534,0.072930695852933671852,0.55522949647398867068,-0.028947813313781389083,-0.82937611825400503474,0.054931637691909548926,0.0073889764063271232142,0.02073686309265856953,-0.0058839347351151323473,-0.0041077167614166354426,0.019463248045374918066,0.073475943753854258689,-0.036665682842426890187,0.075764071413256847687,0.0088457176593480582594
1403638534827829500,0.019987417398540700819,0.081494226128711169665,0.072110806966228263581,0.55529497046835707419,-0.028931464333185028664,-0.82929964479221895957,0.055430725158428603705,0.0053598185719115048337,0.017123202489991582592,-0.004238627040808372326,-0.0038551664089621494498,0.019622836659137415927,0.073893670104088274297,-0.038688233613527051036,0.076260460569750790349,0.0095665200174516861614
1403638535027829500,0.020862793656605108095,0.083413384906899090687,0.071268248850217902346,0.55528476549269989437,-0.029344085246683887513,-0.82928622651263084187,0.05551673972056290346,0.007304790208343715785,0.014541676817721243056,-0.0031988215327486951151,-0.0037489940529138424292,0.019808606609305744184,0.074246270920633891666,-0.040304691752349304512,0.076532508421912434637,0.010128686849403744849
1403638535227829500,0.02167565954352338245,0.085051221209714061855,0.0707096766546429778,0.55532725517193504139,-0.029433602016640462995,-0.82923040053309893249,0.055877057610918191843,0.0054515939044228901161,0.010947798370489909489,-0.0020335766329082306456,-0.0036169476697451162679,0.019934440859645973648,0.074460168316077463002,-0.041383922766624565981,0.076903350206798004596,0.010410362678374343939
1403638535427829500,0.022326531108172967266,0.08666561824117324786,0.070383108838932853524,0.55532005288074826055,-0.029592528432437585628,-0.82920580476304617257,0.056228591275031963859,0.0026098476407216009837,0.013450541918376569123,0.0017325571779676363082,-0.0035110066239065367867,0.019991341086440756608,0.074717162906462658567,-0.040624438263587366038,0.077067657823905830194,0.0099957808667174158357
1403638535627829500,0.022452318547007705379,0.08845899316584981964,0.070269216627927982843,0.55526056434514681204,-0.029741781874329648733,-0.82922313531558111688,0.05648118227740908659,-0.00026370584272272150437,0.01078605237382536039,0.00024029101951316019208,-0.003438160782953303754,0.019988579668668914752,0.074911092711731006033,-0.040418233265634963269,0.077110080081947932062,0.0099617395496118584658
1403638535827829500,0.022445144930288384727,0.090271134383014026148,0.070146023553013456264,0.55527002407604364453,-0.029914439082812244175,-0.82918979852821084187,0.056785603049574931434,0.00010333298995357615107,0.0093914615030458795109,0.00040208708583785166598,-0.0033676901992588290612,0.019992438146777698899,0.075063692010304300384,-0.040227113924903544484,0.077156656036681217636,0.0099013732175015911618
1403638536027829500,0.022451651296699001725,0.092056702761317110717,0.069924478317663005256,0.55524881461605612998,-0.030104960608822003282,-0.82916605064015902471,0.057237275267220090458,0.00050902185881266108665,0.012893958833022143087,-0.00037110288159494640324,-0.003270741851873945269,0.020002745591401537711,0.075253203897966650104,-0.040405843203401785313,0.077292032020778736467,0.0099812746171508062026
1403638536227829500,0.022354668728489894558,0.093924424546060800156,0.069822756679206704478,0.55519240379991541268,-0.030254637083098015471,-0.82918535713108398877,0.057425562402535934581,-0.0021476362079323818924,0.011561253503609073348,0.0011039600716271932932,-0.0032163622947226659307,0.019972209475692524749,0.075423754491706782033,-0.039857883700840403274,0.07740263011508544122,0.0098001060504022321357
1403638536427829500,0.021821997647544836424,0.09574289268865368574,0.070003081617073345533,0.55523869066309738951,-0.030381953773440620314,-0.82913207329573668236,0.057679617786187777073,-0.002652322671711931229,0.010250953000702587442,0.0030733952254491576396,-0.003155185533492550938,0.019936284685885874435,0.075560338433927079493,-0.038352443974144487249,0.077519259852675784228,0.0092197084645277375264
1403638536627829500,0.021430001110810611292,0.09734729939769085072,0.070205940203630079477,0.55525997616684197311,-0.030482946376705764152,-0.82909728294223383749,0.057921017473876929005,-0.0022532535530158737461,0.011139043877333085902,0.0019483695986455328106,-0.0030908343728864207285,0.019908681956124892054,0.075700206067269154575,-0.037310707326075678858,0.077265602502113603367,0.0089698037432577905348
1403638536827829500,0.021308728439381405262,0.098861248462599610187,0.070086997727013350401,0.55535009942656765602,-0.030648812033010210121,-0.82901776437410046317,0.058107346695978251416,-0.0016199805388646105163,0.0086903242183852657393,0.0012787699280207556404,-0.0030543975693665213061,0.019890450431591294445,0.075808815741439286584,-0.03667437503898373502,0.077362116020688445617,0.0087752824609740598394
1403638537027829500,0.021290736273457788741,0.10010068929573480434,0.070117668488483525513,0.55533227999680023768,-0.030723313312945581266,-0.82901266288553265849,0.058310733043588268421,0.0017166070035399575919,0.011119346319294733452,-0.0018501814719481474505,-0.0029808259337477534777,0.01991232914250826852,0.07592527262098584806,-0.037545575243337653282,0.077502014440433322773,0.0091380652429826625394
1403638537227829500,0.021321908856492904905,0.10122525483280853109,0.069704060163840439457,0.55533538938471538327,-0.030856478406950348103,-0.82899802991183635381,0.058418742194225728448,-0.0010193835692193353032,0.012321738525020921318,7.7178524041352696092e-05,-0.0029408800953301833005,0.019902434502555941404,0.076065016233735849305,-0.037520801813041848582,0.077674599951053913127,0.0091648955093437348834
1403638537427829500,0.021055815570358817762,0.10241191701170626605,0.069473989724654905409,0.55536128155063224643,-0.030927005010085495407,-0.82896396049410736584,0.058618423021128684969,-0.0021791519659418254889,0.0084746868876335087334,-0.0011542647797411721353,-0.0028975739611378963437,0.019879668008882998148,0.076152480985078443987,-0.03802048061891275671,0.077513671966205857644,0.0095351027143032347777
1403638537627829500,0.020924219237642739666,0.10386913980323476958,0.069024125347895023963,0.55542795365718344858,-0.030907789410431978083,-0.82891312859415067216,0.058715603498784837977,0.0039899465709220070103,0.0073832630583851510328,-0.0013865089197813613726,-0.0028302217509787071237,0.019922847744353978233,0.076210246608839293803,-0.038717788148411876048,0.077631021506314498715,0.0097969090382233597197
1403638537827829500,0.021824861380361260804,0.10513942695044971309,0.068486104291130819877,0.55539704641165799082,-0.030920411851139615461,-0.82892655430156048091,0.058811704123593072646,-0.00067648779576356130386,0.0056863040144712329038,0.00023063696979019372582,-0.002804219162355580091,0.019917943495238076695,0.076264582567314095907,-0.038637985818652208214,0.077701401737933509239,0.0097590833036959537955
1403638538027829500,0.021789231636990917529,0.10601539669917271758,0.068167780318782622562,0.55529774461456493651,-0.030981657669316056691,-0.82898255065246984064,0.058927772974902814518,0.0031158530932408152678,0.0075526067959023343926,-7.9500580916649549504e-05,-0.0027752204144470822393,0.019948093667847680011,0.076334007071859402704,-0.038737964061638208157,0.077799087885883272397,0.0096940909442942320429
1403638538227829500,0.022667615153938100447,0.1068491227856595005,0.068419527851556430353,0.55548888219646608277,-0.031018512544235925243,-0.82884726255248009075,0.059009905905217138744,-0.0050828739064453830679,0.0084454118365083381825,-0.0070385846943892427935,-0.0027634588430416550352,0.019903937211777029959,0.07641738685785934293,-0.041989735443532918979,0.077935190610481638873,0.011248117368861720866
1403638538427829500,0.022829484748879642908,0.10753156387212772782,0.067797147891637737915,0.55565451451912850622,-0.031084034383575730176,-0.82872312827661387402,0.059159276199047955425,0.003230754489406103061,0.0060971258694136045916,0.0035128925073701559693,-0.0027091836509758175124,0.019935721960271341607,0.076457057593241159466,-0.040337428385112242268,0.07771416772671825568,0.01063272767492404354
1403638538627829500,0.024563738354541370112,0.10876284132128960502,0.067577612098161890519,0.55605354201951873172,-0.031324740600512594735,-0.82844944646520313203,0.059116272593741650554,0.014171834840578503845,0.0061041516793600304053,-0.0011663306422689733929,-0.0020624467176894784905,0.020042114983044870963,0.076672854358715208933,-0.035707949105034275661,0.053925281967924940107,0.013875260183325648436
1403638538827829500,0.02673488861837174449,0.11073287778099973055,0.066573227107318569407,0.55758213349826646343,-0.03102090013857860748,-0.82738931283644723269,0.059722635258064982189,0.001664931962224498567,0.0055442941089919595132,-0.0073637990079198165777,-0.0018793278116832144286,0.019936353494836155098,0.076225198396922128063,-0.038471503491926739571,0.072748545937219216695,0.0088069391804158573406
1403638539027829500,0.024723820849083328471,0.11112085072071155312,0.071319589187577400735,0.56875875038654843951,-0.032197851225787964269,-0.8197407999767153397,0.059176034749987123373,-0.0072909999808968093543,-0.00070351903260043417709,0.039361711488598953579,-0.001762776114673816636,0.020023017120605432484,0.07642113621393618883,-0.035925667976944138104,0.071610801032779891617,0.0075770299774122751302
1403638539227829500,0.015406616074696323493,0.11060518316896789104,0.085360207117373493313,0.58492303374807463889,-0.034795045920904398018,-0.80812582372900487737,0.059891588663610446919,-0.062819104612714352087,-0.019532767069534849591,0.1425168228338690446,-0.0011119053642954504144,0.020189338619310184114,0.076187298045157073045,-0.0040829968295591767546,0.076143782775167340171,-0.0035741461352625514269
