#timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
1403638140595097000,0,0,0,0.54486615922404746382,0.0063575572675730451094,-0.83849892665287573124,0,0,0,0,-0.0028559933214452669185,0.021070884060440633195,0.079142748263161047384,-0.047161091801847021543,-0.00035757868305015538812,0.020967470909404539725
1403638140795097000,-9.9893223259881543542e-05,0.0001005261932825969785,0.00022773120065025032662,0.54485546059026790378,0.0064999577985239316569,-0.83850478687479645945,-1.2794682146230220493e-06,-6.7479291740615669759e-06,1.7727346402103983519e-05,0.0023215423381995896508,-0.0028253513913996416811,0.021065656840511166187,0.079094730253804895748,-0.042859685475664086041,-0.00030137551435468270004,0.019101720151057668962
1403638140995097000,-2.7404167902790612884e-05,0.00011666371007204683335,0.00064343444189934027345,0.54476771233810561412,0.0065977078938301821423,-0.83856103370138390662,-5.101099941340662779e-05,-0.00034584694627119889898,-0.00054050280823754242795,0.002852489082206650494,-0.0028288752362300830304,0.021012011400267132516,0.079034430144811596008,-0.03516110101160658391,-0.00030633058225225471422,0.015715745922077681285
1403638141195097000,-5.2633022503210946663e-05,9.5184015863959955191e-05,0.00094966838456022944701,0.54477289121901595337,0.0066731775797381114382,-0.83855707293644188294,-3.3498230646336417914e-05,5.5610391530540808453e-05,-0.00069358463267312105149,0.0012750424502402926338,-0.0028267988970753286752,0.021017330041341493463,0.078972893883522521374,-0.032685221372841771759,-0.00033623520013585373985,0.014612810729664598222
1403638141395097000,-4.496433967521043599e-05,-5.6063259613473630997e-05,0.00099095167033782290827,0.54475239561174071401,0.0067955315343108313106,-0.83856940379121369666,-5.7023553768482532482e-05,0.00055090652811538376801,-0.00082985649504743654731,0.00095869400386096456038,-0.0028443611930930772294,0.021062321540914918927,0.078855537907360162553,-0.031575532007961794323,-0.00041348333737153692823,0.01405711147962254888
1403638141595097000,9.095692100385716506e-06,-0.00012833274834717512541,0.0010721175524918227263,0.54469633579075882324,0.0069009950228342484269,-0.83860495811263735533,-4.7673044854940321152e-05,0.00059793536648993384636,-0.0012789191686597433956,9.8288655801668549307e-05,-0.002890754254490394623,0.021118443277108746303,0.078672809019634137861,-0.03151647572026498173,-0.00060153649327242936749,0.013941969893585441989
1403638141795097000,9.3337312277694321717e-05,-0.00029281030293347475642,0.0010337013206052410742,0.54461508955400772525,0.0069841421226160644783,-0.83865703682255032803,-2.4019002612295184705e-05,-0.00036975751676041388296,-0.00062569652723726916412,1.0902423484918869877e-05,-0.0029082585064205083297,0.021034763498497976997,0.078563643745665517892,-0.03148910139949920306,-0.00070957462667772808196,0.013994863777746698388
1403638141995097000,-2.7551490607197805802e-05,0.00040976320363748485864,0.00098816675291695443492,0.54457244590425302189,0.0069824543398589299786,-0.83868474119558233948,3.7134246152531179296e-05,-0.00063964906058700226731,-0.0054962295923916158411,-0.00027923592991924508794,-0.003246871747118104494,0.020906970261503426967,0.077772314771107381448,-0.031572084840217659596,-0.0017013103400068533329,0.014188709172386775731
1403638142195097000,9.7114797441481506184e-06,0.00012176045313584704134,0.00066791433137663601318,0.54457076705631479729,0.0070511567367655255886,-0.83868525534433546742,5.7657431207652552307e-05,0.00092567823135381835549,0.0087597737686490977083,-0.0015023821302444467611,-0.0026935198797978310639,0.021063163273625153116,0.078968735332304737518,-0.032392535819656453899,-0.0002181820231383444636,0.014340721690429566668
1403638142395097000,0.00016521346539550906896,0.00096732985633965755824,0.00025806516091328527687,0.54441820895743431308,0.0064702437731361502407,-0.83878876625951859225,-0.00059606873123867881985,0.0014971151734943118333,-0.0078669169082043691882,-0.0030770336498874995695,-0.0033521153297055446794,0.021225632755467391255,0.078112132483781779313,-0.033908718452851198399,-0.0013590562878404034014,0.014746460484254767659
1403638142595097000,0.000238312683500556898,0.00085139342710585891143,0.00014306247957394550374,0.54439670303149334529,0.0073133777813195379597,-0.83879593039289757073,0.00036247783769858746413,0.0012050595385894287762,-0.01521248794488958174,-0.0024528893328419612216,-0.002621695243240524352,0.020596499813659213673,0.078060203373163786211,-0.048734752666570638202,-0.0014429457784332772041,-0.0035248861491200475515
1403638142795097000,0.00074348917113437203684,0.0024339939039753396427,-0.00019900565587885451959,0.54431983446486575939,0.0070864330135742333722,-0.83884783663214124161,-8.516374418281419216e-05,0.0041350009955099312209,0.014007619627981341207,-0.0020634867659645563312,-0.0024814275309015718617,0.020532209635066044073,0.077912123925777065914,-0.060918961808156535387,-0.01230823514584550131,-0.010098688144410367107
1403638142995097000,0.0012330059364583909921,0.0034468656191797538216,-0.00046522891241566075114,0.54434013209982501369,0.0074597001056476422085,-0.83883143070172816458,6.5778202350993253801e-05,-0.0018544789387576394481,-0.011213266852719238481,0.00090635085981875937108,-0.0025877643029822081089,0.02044106009622612477,0.07800224948327158514,-0.061496463125888273238,0.0092099398742776488608,-0.011107708869386405739
1403638143195097000,0.0016353421778508186232,0.0050800415684340693295,-0.00032776409599397950383,0.54419281347855830155,0.0075327762650650954487,-0.83892630560777048387,0.00030462982427471852181,0.0012793587516591580638,0.0017669537920049858265,0.001313902836860336926,-0.0025859387403334376486,0.020441620339162462627,0.078004020093181331008,-0.061370196911146264462,0.0096403584138375977841,-0.011555624893823394223
1403638143395097000,0.0019901261546674637801,0.0059865354002481127246,-0.00049455112163115282423,0.5443132772682283127,0.0076320996517994389025,-0.83884723760214885413,0.00034527042945994769908,-0.00035197680624251431215,0.0027066082429635946599,-0.00052317673172896038934,-0.0025828125407436931804,0.020442286347892229398,0.078007244902102368389,-0.061492041562673217803,0.010481548631579606576,-0.011435550558656845666
1403638143595097000,0.0018773655096248175866,0.0068011557025829810774,-0.00021203236491111002865,0.54430735598161483768,0.0074785723984095537828,-0.8388525055644674433,0.000216996311343536192,-0.0033521840511160855627,0.0079160152042023687602,0.0031344938645253119305,-0.0025746740757390364565,0.020438096892224835027,0.078019037758509782177,-0.059715738873673263054,0.013572819624803606278,-0.010774881141854240202
1403638143795097000,0.0011467785704280233829,0.0069222719369331766823,0.00031473897555596419811,0.54428608807982625795,0.0075980212612709258427,-0.83886517315786701676,0.00038165231857050305056,-0.0052997793478351939295,-0.0011030814830676673611,0.0047395630575922543387,-0.0025740804075112294798,0.020428723582321769991,0.078016249126671322056,-0.056574414827377683679,0.013041124484117917054,-0.0093911528183461441543
