timestamp,cpu_percent,ram_percent
1747815091,0.7,12.9907
1747815092,0.7,13.0307
1747815093,0.7,13.0575
1747815094,0.7,13.0811
1747815096,0.7,13.1088
1747815097,0.7,13.1361
1747815098,0.7,13.1613
1747815099,0.7,13.1791
1747815100,0.7,13.2056
1747815102,0.7,13.233
1747815103,0.7,13.2825
1747815104,0.7,13.3037
1747815105,0.7,13.3295
1747815106,0.7,13.3557
1747815107,0.7,13.3864
1747815109,0.7,13.4128
1747815110,0.7,13.4334
1747815111,0.7,13.46
1747815112,0.7,13.4882
1747815113,0.7,13.5111
1747815114,0.7,13.5372
1747815116,0.7,13.5636
1747815117,0.7,13.6229
1747815118,0.7,13.6071
1747815119,0.7,13.6388
1747815120,0.7,13.6622
1747815121,0.7,13.6872
1747815123,0.7,13.7162
1747815124,0.7,13.7805
1747815125,0.8,13.7652
1747815126,0.8,13.7897
1747815127,0.8,13.8073
1747815128,0.8,13.8429
1747815130,0.8,13.8655
1747815131,0.8,13.885
1747815132,0.8,13.9125
1747815133,0.8,13.9402
1747815134,0.8,13.9604
1747815135,0.8,13.9893
1747815137,0.8,14.0105
1747815138,0.8,14.0417
1747815139,0.8,14.0614
1747815140,0.8,14.0933
1747815141,0.8,14.1556
1747815142,0.8,14.1434
1747815144,0.8,14.1678
1747815145,0.8,14.1978
1747815146,0.8,14.2194
1747815147,0.8,14.2456
1747815148,0.8,14.269
1747815149,0.8,14.3344
1747815151,0.8,14.3235
1747815152,0.8,14.3493
1747815153,0.8,14.4155
1747815154,0.8,14.394
1747815155,0.8,14.4258
1747815156,0.8,14.453
1747815158,0.8,14.4764
1747815159,0.8,14.505
1747815160,0.8,14.5223
1747815161,0.8,14.5505
1747815162,0.8,14.5695
1747815163,0.8,14.6003
1747815165,0.8,14.6204
1747815166,0.8,14.6502
1747815167,0.8,14.6758
1747815168,0.8,14.6962
1747815169,0.8,14.7269
1747815170,0.8,14.7911
1747815172,0.8,14.7773
1747815173,0.8,14.8016
1747815174,0.8,14.8254
1747815175,0.8,14.8506
1747815176,0.8,14.8796
1747815177,0.8,14.9049
1747815179,0.8,14.9224
1747815180,0.8,14.9533
1747815181,0.8,14.9773
1747815182,0.8,15.0031
1747815183,0.8,15.03
1747815184,0.8,15.062
1747815186,0.8,15.0882
1747815187,0.8,15.1105
1747815188,0.8,15.1378
1747815189,0.8,15.1608
1747815190,0.8,15.1882
1747815191,0.8,15.2108
1747815193,0.8,15.23
1747815194,0.8,15.2564
1747815195,0.8,15.2868
1747815196,0.8,15.3045
1747815197,0.8,15.3316
1747815198,0.8,15.3575
1747815200,0.8,15.3864
1747815201,0.8,15.4098
1747815202,0.8,15.4342
1747815203,0.8,15.4562
1747815204,0.8,15.4834
1747815205,0.8,15.5085
1747815207,0.8,15.536
1747815208,0.8,15.5637
1747815209,0.8,15.5848
1747815210,0.8,15.6101
1747815211,0.8,15.6335
1747815212,0.8,15.6609
1747815214,0.8,15.6882
1747815215,0.8,15.7144
1747815216,0.8,15.7777
1747815217,0.8,15.7626
1747815218,0.8,15.7855
1747815220,0.8,15.8136
1747815221,0.8,15.8429
1747815222,0.8,15.8652
1747815223,0.9,15.8876
1747815224,0.9,15.9116
1747815225,0.9,15.9428
1747815227,0.9,15.9663
1747815228,0.9,15.9921
1747815229,0.9,16.0164
1747815230,0.9,16.0476
1747815231,0.9,16.0713
1747815232,0.9,16.0964
1747815234,0.9,16.1207
1747815235,0.9,16.1427
1747815236,0.9,16.171
1747815237,0.9,16.1969
1747815238,0.9,16.2144
1747815239,0.9,16.2479
1747815241,0.9,16.2684
1747815242,0.9,16.2928
1747815243,0.9,16.3212
1747815244,0.9,16.3448
1747815245,0.9,16.3683
1747815246,0.9,16.3933
1747815248,0.9,16.416
1747815249,0.9,16.4411
1747815250,0.9,16.4662
1747815251,0.9,16.4977
1747815252,0.9,16.5589
1747815253,0.9,16.5459
1747815255,0.9,16.5765
1747815256,0.9,16.638
1747815257,0.9,16.6317
1747815258,0.9,16.6566
1747815259,0.9,16.678
1747815260,0.9,16.7001
1747815262,0.9,16.7261
1747815263,0.9,16.7505
1747815264,0.9,16.7767
1747815265,0.9,16.7994
1747815266,0.9,16.7979
