timestamp,cpu_percent,ram_percent
1747307361,18.8,8.26162
1747307361,18.1,8.27396
1747307361,16.5,8.32449
1747307361,16.6,8.33877
1747307361,15,8.33683
1747307361,15.9,8.33683
1747307361,14.4,8.33519
1747307361,12.9,8.33372
1747307361,15.2,8.38308
1747307361,17.2,8.55119
1747307361,17,8.6021
1747307361,17.3,8.60518
1747307361,16.3,8.65146
1747307361,17.3,8.69306
1747307361,17,8.83656
1747307362,15.6,8.88284
1747307362,16.4,8.98616
1747307362,16.9,8.98616
1747307362,17.6,9.03089
1747307362,16.2,9.12041
1747307362,13.8,9.21301
1747307362,15.3,9.30556
1747307362,14.5,9.35646
1747307362,16.2,9.4521
1747307362,16.9,9.49837
1747307362,15.2,9.54311
1747307362,15,9.54311
1747307362,16.9,9.63257
1747307362,14.4,9.72973
1747307362,15.6,9.77909
1747307362,18.2,9.87007
1747307362,16.9,9.91635
1747307362,16.3,9.92406
1747307363,16.3,9.96725
1747307363,16.4,9.96875
1747307363,15.7,10.1045
1747307363,15.8,10.1539
1747307363,16.6,10.2063
1747307363,16.4,10.2464
1747307363,16.4,10.2943
1747307363,16.5,10.3405
1747307363,14,10.4316
1747307363,16,10.5241
1747307363,16,10.5225
1747307363,19.7,10.5734
1747307363,19.7,10.6166
1747307363,17.6,10.6629
1747307363,17.6,10.6629
1747307363,16.4,10.7092
1747307363,13.5,10.8465
1747307364,15.4,10.8958
1747307364,17.8,10.9375
1747307364,17.9,10.9853
1747307364,16.8,11.0316
1747307364,16.4,11.0316
1747307364,16.9,11.0331
1747307364,16.9,11.1719
1747307364,14.6,11.175
1747307364,16.3,11.2722
1747307364,15.6,11.2707
1747307364,16,11.2707
1747307364,14.1,11.3632
1747307364,14.2,11.4079
1747307364,15,11.5005
1747307364,17.5,11.5005
1747307364,16.8,11.5498
1747307364,17.1,11.5498
1747307364,15.9,11.5961
1747307364,15.8,11.5961
1747307365,16.1,11.6424
1747307365,13.9,11.7349
1747307365,15.3,11.738
1747307365,16,11.8352
1747307365,15.8,11.8352
1747307365,16,11.8352
1747307365,15.8,11.8845
1747307365,16.8,11.8829
1747307365,16.7,11.9277
1747307365,16.2,11.9739
1747307365,16.2,12.0155
1747307365,16.7,12.0155
1747307365,16.7,12.0141
1747307365,14.9,12.0619
1747307365,14.4,12.1097
1747307365,14,12.1575
1747307365,15.2,12.159
1747307366,14.5,12.2068
1747307366,15.6,12.2068
1747307366,14.9,12.2083
1747307366,14.9,12.2083
1747307366,16.3,12.253
1747307366,13,12.2962
1747307366,12.5,12.2962
1747307366,16.8,12.3394
1747307366,15.1,12.3425
1747307366,14.9,12.3425
1747307366,14.4,12.3872
1747307366,15.4,12.3872
1747307366,14.5,12.4119
1747307366,14.8,12.4983
1747307366,15.4,12.4691
1747307366,15.2,12.5028
1747307366,16.6,12.5295
1747307366,16.3,12.6136
1747307367,15.8,12.7071
1747307367,15.1,12.6616
1747307367,17.6,12.7108
1747307367,18.8,12.6662
1747307367,18,12.7509
1747307367,16.9,12.7848
1747307367,16.9,12.7848
1747307367,16.1,12.7615
1747307367,15.8,12.8458
1747307367,15.4,12.8708
1747307367,16.5,12.9634
1747307367,16.7,12.9834
1747307367,16.7,12.9896
1747307367,16.7,12.9896
1747307367,16.4,12.9896
1747307367,16.8,13.0917
1747307367,15.5,13.0979
1747307368,15.1,13.1396
1747307368,15,13.1704
1747307368,14.9,13.1412
1747307368,15.7,13.2058
1747307368,15.5,13.212
1747307368,15.5,13.2151
1747307368,16.7,13.2151
1747307368,18.5,13.2182
1747307368,18.4,13.2197
1747307368,18.9,13.2197
1747307368,18.8,13.2197
1747307368,16.8,13.2181
1747307368,14.4,13.2197
1747307368,15,13.2197
1747307368,17.1,13.2027
1747307368,16.3,13.1563
1747307368,15.5,13.2057
1747307368,16.8,13.2057
1747307368,16.4,13.2103
1747307369,14.4,13.2118
1747307369,14.4,13.2118
1747307369,15.8,13.2134
1747307369,16.2,13.2134
1747307369,17.7,13.2179
1747307369,14.9,13.2134
1747307369,13.7,13.2196
1747307369,16.3,13.218
1747307369,17.4,13.218
1747307369,16.5,13.218
1747307369,16.6,13.218
1747307369,16.5,13.2257
1747307369,15.6,13.2257
1747307369,16.9,13.221
1747307369,13.4,13.2242
1747307369,13.8,13.2257
1747307370,16.4,13.2273
1747307370,16.7,13.2283
1747307370,17.2,13.2283
1747307370,16.9,13.2283
1747307370,15.9,13.2283
1747307370,15.9,13.2329
1747307370,14.1,13.2329
1747307370,16.2,13.236
1747307370,15.7,13.236
1747307370,15.4,13.236
1747307370,13.9,13.2329
1747307370,15.1,13.2345
1747307370,13.2,13.2329
1747307370,14.9,13.236
1747307370,15.4,13.236
1747307370,16,13.236
1747307370,16.4,13.236
1747307370,15.7,13.236
1747307370,17.2,13.236
1747307371,14.4,13.238
1747307371,13.8,13.238
1747307371,15.3,13.238
1747307371,15.4,13.2411
1747307371,15.5,13.2379
1747307371,16.5,13.2379
1747307371,17.1,13.2379
1747307371,16.8,13.238
1747307371,15,13.238
1747307371,15.7,13.238
1747307371,15.7,13.238
1747307371,15.5,13.238
1747307371,16.7,13.2395
1747307371,16.1,13.238
1747307371,16.7,13.238
1747307371,17,13.238
1747307371,16.2,13.238
1747307371,16.6,13.2379
1747307372,16.1,13.2379
1747307372,16.1,13.2363
1747307372,16.5,13.2379
1747307372,15.9,13.2379
1747307372,17.5,13.241
1747307372,18.3,13.2426
1747307372,15.7,13.2426
1747307372,16.5,13.2426
1747307372,16.8,13.2426
1747307372,16.2,13.2426
1747307372,17.5,13.2426
1747307372,17.1,13.2426
1747307372,18.4,13.2441
1747307372,18.5,13.2441
1747307372,17.7,13.2441
1747307372,16.5,13.2409
1747307372,17.5,13.2394
1747307373,16.8,13.241
1747307373,17.9,13.241
1747307373,18.4,13.241
1747307373,18,13.241
1747307373,17.6,13.241
1747307373,16.8,13.241
1747307373,17.3,13.241
1747307373,14.1,13.2425
1747307373,16.9,13.2425
1747307373,18.1,13.2441
1747307373,18.4,13.2456
1747307373,17.9,13.2456
1747307373,18.3,13.2456
1747307373,18.3,13.244
1747307373,17.1,13.2441
1747307373,15.1,13.2441
1747307373,17.4,13.2425
1747307373,17.4,13.2425
1747307373,17.9,13.2425
1747307374,17.8,13.2425
1747307374,16.2,13.2422
1747307374,15.8,13.2391
1747307374,16.8,13.2391
1747307374,19.4,13.2403
1747307374,19.9,13.2403
1747307374,19.1,13.2403
1747307374,17.4,13.2403
1747307374,18.4,13.2388
1747307374,16.4,13.2388
1747307374,16.3,13.2419
1747307374,18.2,13.2419
1747307374,17.6,13.2419
1747307374,18.1,13.2419
1747307374,19.3,13.2403
1747307374,18,13.2419
1747307374,17.2,13.2414
1747307375,16.5,13.2414
1747307375,16.6,13.2414
1747307375,16.4,13.2414
1747307375,17.6,13.2398
1747307375,16.2,13.2398
1747307375,15,13.2383
1747307375,15.7,13.2403
1747307375,16.9,13.2387
1747307375,17.3,13.2403
1747307375,18.2,13.2403
1747307375,17.2,13.2434
1747307375,17.3,13.2434
1747307375,17.2,13.2418
1747307375,15.4,13.2464
1747307375,17.1,13.2464
1747307375,18,13.2495
1747307375,16.1,13.2495
1747307376,16.4,13.251
1747307376,15.8,13.251
1747307376,15.6,13.251
1747307376,18.3,13.2448
1747307376,18,13.2464
1747307376,17.1,13.2432
1747307376,17.2,13.2432
1747307376,16.6,13.2416
1747307376,14.3,13.2306
1747307376,16.8,13.2263
1747307376,14.9,13.2278
1747307376,16,13.2278
1747307376,16.3,13.2294
1747307376,17.5,13.2294
1747307376,17.7,13.2294
1747307376,17.6,13.2294
1747307376,17.8,13.2294
1747307376,15.4,13.2263
1747307377,15.2,13.2294
1747307377,16.8,13.2294
1747307377,15.8,13.2294
1747307377,16.2,13.2294
1747307377,17,13.2309
1747307377,15.7,13.2293
1747307377,17.5,13.2263
1747307377,17.3,13.2247
1747307377,18.8,13.2263
1747307377,19.4,13.2263
1747307377,17.3,13.2293
1747307377,16.8,13.2293
1747307377,17.7,13.2293
1747307377,17.1,13.2293
1747307377,17.3,13.2293
1747307377,18.4,13.2293
1747307377,18.4,13.2293
1747307377,19.1,13.2278
1747307377,19.9,13.2278
1747307378,21,13.2278
1747307378,16.3,13.2244
1747307378,19.1,13.2244
1747307378,19.9,13.2259
1747307378,19,13.2259
1747307378,18.5,13.2259
1747307378,19.3,13.229
1747307378,19.8,13.229
1747307378,17.2,13.2274
1747307378,15.8,13.2274
1747307378,17.7,13.2274
1747307378,17.9,13.2259
1747307378,17.9,13.2259
1747307378,17.6,13.2305
1747307378,18,13.2367
1747307378,16.5,13.2367
1747307378,16.7,13.2367
1747307379,19.1,13.2413
1747307379,19.5,13.2397
1747307379,18.6,13.2413
1747307379,18.8,13.2413
1747307379,17.7,13.2412
1747307379,14.6,13.2382
1747307379,17.2,13.2382
1747307379,18.2,13.2382
1747307379,18.1,13.2382
1747307379,17.4,13.2382
1747307379,18.3,13.2428
1747307379,18.2,13.2428
1747307379,18.4,13.2444
1747307379,17,13.2444
1747307379,17.9,13.2444
1747307379,17.6,13.2444
1747307379,17.6,13.2443
1747307379,17.1,13.2474
1747307380,17.7,13.2489
1747307380,15.6,13.2535
1747307380,16.5,13.2535
1747307380,16.8,13.2535
1747307380,17.4,13.2535
1747307380,17.5,13.2439
1747307380,17.4,13.2439
1747307380,14.9,13.2458
1747307380,11.9,13.2427
1747307380,14,13.2412
1747307380,17.1,13.2412
1747307380,16.2,13.2412
1747307380,15.9,13.2396
1747307380,15.8,13.2396
1747307380,15.4,13.2364
1747307380,16.1,13.2365
1747307380,15.5,13.2365
1747307381,15,13.235
1747307381,15.5,13.235
1747307381,13.9,13.235
1747307381,14.3,13.238
1747307381,15.9,13.2365
1747307381,13.2,13.238
1747307381,12.9,13.238
1747307381,14,13.238
1747307381,14.9,13.238
1747307381,15.8,13.2349
1747307381,15.9,13.2333
1747307381,15.8,13.2333
1747307381,13.6,13.2334
1747307381,15.3,13.2317
1747307381,18.7,13.2328
1747307381,19,13.2328
1747307381,17.5,13.2318
1747307381,17.2,13.2395
1747307381,16.3,13.2395
1747307382,16.9,13.2389
1747307382,15.9,13.2383
1747307382,16.6,13.2383
1747307382,16.5,13.2383
1747307382,15.5,13.2389
1747307382,13.6,13.2373
1747307382,15.5,13.2357
1747307382,14.8,13.2389
1747307382,14,13.2373
1747307382,16.2,13.2419
1747307382,16.3,13.2419
1747307382,14.6,13.2404
1747307382,13.6,13.2404
1747307382,14.4,13.2435
1747307382,14.2,13.2404
1747307382,16.7,13.2404
1747307383,17.9,13.2471
1747307383,16.2,13.2486
1747307383,15.3,13.2486
1747307383,16.6,13.247
1747307383,15.4,13.247
1747307383,15.6,13.2517
1747307383,13.9,13.2517
1747307383,14.6,13.2502
1747307383,15.9,13.2502
1747307383,16.9,13.2501
1747307383,16.5,13.2532
1747307383,17.9,13.2516
1747307383,18.9,13.2532
1747307383,20.3,13.2532
1747307383,21.1,13.2548
1747307383,19.8,13.2563
1747307383,17.5,13.2558
1747307383,18,13.2526
1747307383,18.2,13.2512
1747307384,17.8,13.2512
1747307384,18.8,13.2517
1747307384,20.8,13.2532
1747307384,19.8,13.2532
1747307384,19.1,13.2547
1747307384,20.1,13.2531
1747307384,19.7,13.2531
1747307384,20.2,13.2578
1747307384,17.9,13.2578
