timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1403715273312143104, -1.494372738115982609e-10, 2.391772072358216882e-10, 4.234460422585667835e-11, 6.849875116124786931e-03, -8.313300077009262434e-01, 6.492450777184583487e-03, 5.556989702975679846e-01, -2.211094790280061860e-04, -3.325972558715406362e-03, -5.751040622775743100e-03, -2.708537594959280204e-03, 2.071337139620346018e-02, 7.462067177890986669e-02, -1.194898562795343282e-02, 1.242946666956355195e-01, 6.768695179991075783e-02, 0
1403715273362142976, 2.078187708459056441e-06, -1.289467533175517387e-04, -2.635967541975553757e-04, 6.804562553285741985e-03, -8.313601913169501589e-01, 6.541597129449339826e-03, 5.556537930482420284e-01, 6.710579141002948837e-04, -2.032013355060495810e-03, -4.790004077533446293e-03, -2.708575700921559033e-03, 2.071375917646545856e-02, 7.462215636607243130e-02, -1.187173941892057279e-02, 1.243611911306511664e-01, 6.780295004652575619e-02, 0
1403715273412143104, 3.777465242013451304e-05, -1.893678848134876063e-04, -4.851574914467007209e-04, 6.804501567857214502e-03, -8.313845289604787636e-01, 6.590985001080398517e-03, 5.556167948148179603e-01, 7.738439391287798121e-04, -6.353734305402015297e-04, -3.915717254649336322e-03, -2.708584556028987601e-03, 2.071410758866727361e-02, 7.462361048418411635e-02, -1.179479238733393415e-02, 1.244244835463527016e-01, 6.791981248469908250e-02, 0
1403715273462142976, -5.569358158250976154e-05, 1.099776171970683599e-05, 1.624288332392648823e-04, 6.229415369409463388e-03, -8.316026191648497878e-01, 6.891443781843250432e-03, 5.552934235023128107e-01, -1.284741009742391624e-03, 6.390816153250653171e-04, 6.878686853181775404e-04, -2.708537594959280204e-03, 2.071337139620346018e-02, 7.462067177890986669e-02, -1.194898562795343282e-02, 1.242946666956355195e-01, 6.768695179991075783e-02, 1
1403715273512143104, -6.878347346604079626e-05, 1.525819635862446445e-05, 2.103389745072067462e-04, 6.303211383813239407e-03, -8.316116468501869585e-01, 6.890445919759635891e-03, 5.552790830784080089e-01, -1.224476811394631555e-03, 4.221595835340023360e-04, 8.769217723829094910e-04, -2.708537594959280204e-03, 2.071337139620346018e-02, 7.462067177890986669e-02, -1.194898562795343282e-02, 1.242946666956355195e-01, 6.768695179991075783e-02, 1
1403715273562142976, 3.668623341845785884e-06, 1.147472612179765750e-05, 1.125999416738986417e-05, 6.586414912000813048e-03, -8.314756455052860762e-01, 6.660878070292242797e-03, 5.554822254343588783e-01, -2.839711603756493881e-04, 1.301139680946763425e-04, -4.174896290867820704e-04, -2.708537594959280204e-03, 2.071337139620346018e-02, 7.462067177890986669e-02, -1.194898562795343282e-02, 1.242946666956355195e-01, 6.768695179991075783e-02, 1
1403715273612143104, 2.213716931101177011e-06, -9.296584538744673428e-05, -1.027871951098931300e-04, 6.507779850510648015e-03, -8.314653301636724114e-01, 6.519577016671098020e-03, 5.555002688142969269e-01, 1.750279916611082267e-04, 5.497053586100090073e-05, 3.176356413157027225e-04, -2.708575700921559033e-03, 2.071375917646545856e-02, 7.462215636607243130e-02, -1.187173941892057279e-02, 1.243611911306511664e-01, 6.780295004652575619e-02, 2
1403715273662142976, 2.915690708041651972e-05, -1.134104672512253279e-04, -4.212374231821874046e-04, 6.783196963046147186e-03, -8.315205364599426163e-01, 6.571163348185246784e-03, 5.554137246202883738e-01, -2.964768748244566354e-04, 5.649017434341383924e-04, 2.515320513829638052e-04, -2.708584556028987601e-03, 2.071410758866727361e-02, 7.462361048418411635e-02, -1.179479238733393415e-02, 1.244244835463527016e-01, 6.791981248469908250e-02, 3
1403715273712143104, -1.142896635067080550e-05, 1.720397244612813811e-04, 1.790345587020576615e-04, 6.650960322333063050e-03, -8.315204323541031117e-01, 6.448123905035387828e-03, 5.554169217826744331e-01, -4.990207507737392688e-04, 9.319892181150714252e-05, -3.436883592657634400e-04, -2.708537594959280204e-03, 2.071337139620346018e-02, 7.462067177890986669e-02, -1.194898562795343282e-02, 1.242946666956355195e-01, 6.768695179991075783e-02, 1
1403715273762142976, 2.184379583732914347e-05, 1.480992096131335516e-05, -1.282090765034972274e-04, 6.665236073827424806e-03, -8.314762974800549156e-01, 6.431308689328785189e-03, 5.554830147047539191e-01, 2.741259823426264687e-04, -8.745746757242867792e-05, 2.305339270463685139e-04, -2.708575700921559033e-03, 2.071375917646545856e-02, 7.462215636607243130e-02, -1.187173941892057279e-02, 1.243611911306511664e-01, 6.780295004652575619e-02, 2
1403715273812143104, 8.094366404954870040e-06, 7.530251510756015402e-05, 4.694522625513893114e-05, 6.712430726242493359e-03, -8.313693330590727903e-01, 6.593372016531616475e-03, 5.556406237561377637e-01, -3.371901419823179541e-04, 1.900325643643605011e-04, -2.859546966601345759e-04, -2.708537594959280204e-03, 2.071337139620346018e-02, 7.462067177890986669e-02, -1.194898562795343282e-02, 1.242946666956355195e-01, 6.768695179991075783e-02, 1
