1413393891055760384,0.18033,0.19339,0.17383,0.07166,0.80653,-0.08189,0.58110,0.06443,0.25958,0.13624,
1413393891155760640,0.18665,0.21655,0.18670,0.07132,0.80734,-0.08273,0.57989,0.06657,0.26617,0.16992,
1413393891255760384,0.19293,0.23772,0.20111,0.07089,0.80679,-0.08361,0.58058,0.06296,0.26599,0.05142,
1413393891355760640,0.20126,0.26096,0.20240,0.07493,0.79116,-0.08196,0.60145,0.05614,0.26803,-0.03635,
1413393891455760384,0.20750,0.28863,0.19453,0.08160,0.75828,-0.08189,0.64160,-0.07903,0.31421,-0.12146,
1413393891555760384,0.20022,0.32292,0.18015,0.09325,0.73631,-0.08532,0.66473,-0.28512,0.37088,-0.12198,
1413393891655760640,0.18230,0.36347,0.16443,0.12558,0.72476,-0.09789,0.67036,-0.53283,0.46817,-0.09612,
1413393891755760384,0.19431,0.41421,0.14242,0.21731,0.70061,-0.15143,0.66256,-0.63330,0.70706,-0.04907,
1413393891855760640,0.19896,0.48990,0.12233,0.29514,0.69365,-0.19847,0.62638,-0.67414,0.99064,0.02055,
1413393891955760384,0.12884,0.59582,0.12043,0.29246,0.71745,-0.20804,0.59704,-0.82176,1.12284,0.00729,
1413393892055760384,0.03682,0.70832,0.12559,0.27963,0.74983,-0.21825,0.55850,-0.91617,1.20035,0.07640,
1413393892155760640,-0.06049,0.82510,0.13891,0.27261,0.76918,-0.22546,0.53218,-0.93558,1.22199,0.15234,
1413393892255760384,-0.15679,0.94250,0.15480,0.26998,0.77806,-0.22765,0.51953,-0.91769,1.20007,0.11859,
1413393892355760640,-0.25281,1.05688,0.16445,0.26727,0.78237,-0.22903,0.51381,-0.88672,1.15042,0.02122,
1413393892455760384,-0.35378,1.16232,0.16181,0.26245,0.78718,-0.22834,0.50924,-0.86501,1.09275,-0.06683,
1413393892555760384,-0.45700,1.27119,0.14418,0.25680,0.78943,-0.22661,0.50941,-0.84503,1.06460,-0.19534,
1413393892655760640,-0.52584,1.39776,0.11555,0.26019,0.79209,-0.23716,0.49865,-0.77931,1.04148,-0.25566,
1413393892755760384,-0.57780,1.53096,0.08415,0.26266,0.80017,-0.25233,0.47652,-0.67326,1.02823,-0.27093,
1413393892855760640,-0.62832,1.63941,0.05532,0.26058,0.81109,-0.26258,0.45308,-0.52052,0.93358,-0.23045,
1413393892955760384,-0.66241,1.73735,0.03011,0.25676,0.81958,-0.27134,0.43443,-0.31813,0.82232,-0.18126,
1413393893055760384,-0.68105,1.81084,0.01696,0.25414,0.82542,-0.27321,0.42361,-0.09911,0.68106,-0.11345,
1413393893155760640,-0.67922,1.86191,0.01154,0.25191,0.82580,-0.27111,0.42555,0.12758,0.51981,-0.04203,
1413393893255760384,-0.65963,1.88984,0.01531,0.25129,0.82251,-0.26397,0.43664,0.32342,0.36176,0.02182,
1413393893355760640,-0.62020,1.90690,0.01944,0.24393,0.81719,-0.26555,0.44965,0.48989,0.22850,0.04558,
