# timestamp [ns], vertex-id, mission-id, p_G_Ix [m], p_G_Iy [m], p_G_Iz [m], q_G_Iw, q_G_Ix, q_G_Iy, q_G_Iz, p_M_Ix [m], p_M_Iy [m], p_M_Iz [m], q_M_Iw, q_M_Ix, q_M_Iy, q_M_Iz, v_Mx [m/s], v_My [m/s], v_Mz [m/s], bgx [rad/s], bgy [rad/s], bgz [rad/s], bax [m/s^2], bay [m/s^2], baz [m/s^2]
1413393886355760500, 8eb1035402c442182800000000000000, e077f28100c442181200000000000000, 0.00312249292999973, 0.000228702788860998, -0.00563397128723821, 0.587150086996027, -0.022518674486829, -0.809109349315577, -0.00947340963104013, 0.00312249292999973, 0.000228702788860998, -0.00563397128723821, 0.587150086996027, -0.022518674486829, -0.809109349315577, -0.00947340963104013, 0.000821228233012956, 0.00468324670498798, -0.0217397311363199, -0.00263261004205801, 0.0114572190256119, 0.0749745138990238, -0.00622312365196424, 6.98655068527685e-06, 0.00196493071387754
1413393886455760500, 96c5ac5902c442182d00000000000000, e077f28100c442181200000000000000, 0.00305390182609556, 0.000497418033485868, -0.00622208495766978, 0.589857634154717, -0.0217530244076112, -0.807148257488684, -0.0103183230954739, 0.00305390182609556, 0.000497418033485868, -0.00622208495766978, 0.589857634154717, -0.0217530244076112, -0.807148257488684, -0.0103183230954739, 0.00519115717917775, 0.00431683279262406, -0.0188807373378612, -0.00214677420013727, 0.0138834017758153, 0.0769255370498282, -0.00128186079564631, -1.00621484782755e-05, 0.000469042805695018
1413393886555760500, c680a95f02c442183300000000000000, e077f28100c442181200000000000000, 0.00297501652829983, 0.000588523202736775, -0.00582464370336127, 0.59018248783924, -0.0216155156190721, -0.806911747976091, -0.0105276545619641, 0.00297501652829983, 0.000588523202736775, -0.00582464370336127, 0.59018248783924, -0.0216155156190721, -0.806911747976091, -0.0105276545619641, 0.00266567440304002, 0.00228835452981104, -0.0152102301556456, -0.00186124196697386, 0.0164886818093236, 0.0783381945478678, -0.00649009521731881, 4.66686141878018e-05, 0.00211557408138264
1413393886655760500, 5e4c106602c442183900000000000000, e077f28100c442181200000000000000, 0.00301057325560915, 0.000342796475408722, -0.00632049612966176, 0.590411186948341, -0.0215184419692385, -0.806743917282687, -0.010762848547342, 0.00301057325560915, 0.000342796475408722, -0.00632049612966176, 0.590411186948341, -0.0215184419692385, -0.806743917282687, -0.010762848547342, 0.00466459451202239, 6.26610449441614e-05, -0.0153197123578917, -0.00151327500499031, 0.0175216231790682, 0.0788017831777535, -0.00589570364686165, 5.44295126017183e-05, 0.00196712224506912
1413393886755760500, 91e7956b02c442183f00000000000000, e077f28100c442181200000000000000, 0.00293794597321158, 0.000474659975369038, -0.00580500976009506, 0.590491642538471, -0.0214510142147945, -0.806688027791383, -0.0106723895836496, 0.00293794597321158, 0.000474659975369038, -0.00580500976009506, 0.590491642538471, -0.0214510142147945, -0.806688027791383, -0.0106723895836496, 0.00292732335518866, 0.00416681729002762, -0.00976548991785874, -0.00148513648483655, 0.0189146100076436, 0.0791466092649189, -0.0112269521088157, 6.57031371873008e-05, 0.00355009681283049
1413393886855760500, cf958a7102c442184500000000000000, e077f28100c442181200000000000000, 0.00279239993491908, 0.000488785078661173, -0.00543066796207337, 0.590362999850273, -0.021478973660153, -0.806780521596718, -0.0107411391584459, 0.00279239993491908, 0.000488785078661173, -0.00543066796207337, 0.590362999850273, -0.021478973660153, -0.806780521596718, -0.0107411391584459, 0.00565398198556899, 0.000707071619427523, -0.00772949781953675, -0.0013481014141212, 0.0198432941937916, 0.0795606063912865, -0.0104769504118945, 6.96112234556906e-05, 0.00329932183821005
1413393886955760500, 5164da7702c442184b00000000000000, e077f28100c442181200000000000000, 0.00274054294968833, 0.000607628507918005, -0.00492750120764213, 0.59020063541533, -0.0214292567193549, -0.806901725785184, -0.0106584162373509, 0.00274054294968833, 0.000607628507918005, -0.00492750120764213, 0.59020063541533, -0.0214292567193549, -0.806901725785184, -0.0106584162373509, 0.00561389386439971, 0.00111311472566705, -0.00892601557854848, -0.00129650769195492, 0.0207874370754753, 0.0796045285021543, -0.0110375784055536, 5.15880668454875e-05, 0.00342920106537811
1413393887055760500, be6f997d02c442185100000000000000, e077f28100c442181200000000000000, 0.00220497460852128, 0.000175547005185101, -0.00334547822038636, 0.589929361470411, -0.0214770182648695, -0.807097942439074, -0.0107236874337869, 0.00220497460852128, 0.000175547005185101, -0.00334547822038636, 0.589929361470411, -0.0214770182648695, -0.807097942439074, -0.0107236874337869, 0.0045058330050042, 0.00270276784705467, -0.00383597951372359, -0.00104285826487859, 0.0220243282567435, 0.0798093486643543, -0.0144835404374031, 1.78031834748412e-05, 0.0043181526893685
1413393887155760500, d4f56c8302c442185700000000000000, e077f28100c442181200000000000000, 0.00160474332834477, 0.000282915130394325, -0.0021168315144669, 0.58965328491529, -0.0215684130478024, -0.807297268116115, -0.0107204495924605, 0.00160474332834477, 0.000282915130394325, -0.0021168315144669, 0.58965328491529, -0.0215684130478024, -0.807297268116115, -0.0107204495924605, 0.00104276883962652, -9.45193878425962e-05, -0.00312037691413985, -0.000989876267015541, 0.0228204545915715, 0.079878599767236, -0.0161541735159301, -6.25645436964648e-05, 0.00471508368664178
1413393887255760500, 5bb9a78902c442185d00000000000000, e077f28100c442181200000000000000, 0.00164549857969353, 0.000291693041505023, -0.00181537817243525, 0.589648846643382, -0.0214518262597983, -0.807305493032572, -0.0105781719443663, 0.00164549857969353, 0.000291693041505023, -0.00181537817243525, 0.589648846643382, -0.0214518262597983, -0.807305493032572, -0.0105781719443663, 2.45371869212882e-05, -4.13424264771855e-05, -0.00226279684256468, -0.00100466092779136, 0.023032554065283, 0.0798566576244636, -0.0171792019339151, -5.44799410775398e-05, 0.0050333252299511
1413393887355760500, 1fd1428f02c442186300000000000000, e077f28100c442181200000000000000, 0.00145660000648619, -0.000148028354379412, -0.00167209243566177, 0.589668330502116, -0.021535068866453, -0.807285731952161, -0.0108281022449866, 0.00145660000648619, -0.000148028354379412, -0.00167209243566177, 0.589668330502116, -0.021535068866453, -0.807285731952161, -0.0108281022449866, 2.56406209784886e-05, 0.00129371535631337, -0.000572860632176107, -0.000900918789717442, 0.0231866112481973, 0.0800222905058468, -0.0174717207926831, -6.54863756595966e-07, 0.00515080922908629
1413393887455760500, 267b389502c442186900000000000000, e077f28100c442181200000000000000, 0.00142173379003137, 0.000713749739912786, -0.00161209089348824, 0.589589606082675, -0.0214872757246755, -0.807346962453395, -0.0106431009806304, 0.00142173379003137, 0.000713749739912786, -0.00161209089348824, 0.589589606082675, -0.0214872757246755, -0.807346962453395, -0.0106431009806304, -0.000450293760234802, -0.00209669838800354, 0.00108027090035205, -0.00113515800744926, 0.0232123001411624, 0.0800212605059593, -0.0176420382536651, -6.55899411100157e-05, 0.00520340600689976
1413393887555760500, 7a198b9b02c442186f00000000000000, e077f28100c442181200000000000000, 0.00114882574152078, 0.000118865956994728, -0.000845884521927726, 0.589594012817621, -0.0213831772328813, -0.807346096394253, -0.0106742877047509, 0.00114882574152078, 0.000118865956994728, -0.000845884521927726, 0.589594012817621, -0.0213831772328813, -0.807346096394253, -0.0106742877047509, 0.000120650823811691, 0.00396869789303602, 0.00389128078345686, -0.00099824799832813, 0.0234309125093033, 0.0802134004443246, -0.0183403047600411, -3.2593734063732e-06, 0.00545616751111155
1413393887655760500, 96cd3aa102c442187500000000000000, e077f28100c442181200000000000000, -0.00408740205802696, 0.00198857047002192, 0.00885791162443455, 0.589002954959263, -0.0212539479300653, -0.807783139805221, -0.0104970373468729, -0.00408740205802696, 0.00198857047002192, 0.00885791162443455, 0.589002954959263, -0.0212539479300653, -0.807783139805221, -0.0104970373468729, -0.0103518074969755, -0.00266045403997219, 0.00828909937945244, -0.00143217445267727, 0.0259027760500298, 0.0805055443393152, -0.0230474840838519, -0.000369964726598521, 0.00710937985132085
1413393887755760500, 39312da702c442187b00000000000000, e077f28100c442181200000000000000, -0.00258047833931237, 0.00169328716658853, 0.0049678309663284, 0.589478016304817, -0.0212985618324057, -0.807435527969904, -0.0104836887197048, -0.00258047833931237, 0.00169328716658853, 0.0049678309663284, 0.589478016304817, -0.0212985618324057, -0.807435527969904, -0.0104836887197048, -0.00688413103432894, -0.000743951293367872, -0.000623110429282613, -0.00139445750727167, 0.0246198511314835, 0.0806008829317054, -0.0210815702525658, -0.000262749005083436, 0.00632815043921295
1413393887855760500, ae2b68ad02c442188100000000000000, e077f28100c442181200000000000000, -0.000764696130307502, 0.00117101064384128, 0.00147091485447167, 0.589802955945974, -0.0212993373644935, -0.807197328082605, -0.010549166864167, -0.000764696130307502, 0.00117101064384128, 0.00147091485447167, 0.589802955945974, -0.0212993373644935, -0.807197328082605, -0.010549166864167, -0.000425353324579323, -0.000297131410189343, -0.00299590057583857, -0.00132785001290508, 0.0234933615399958, 0.0805098815674506, -0.0187833150350308, -7.66907535094923e-05, 0.00547341120489417
1413393887955760500, 63f313b302c442188700000000000000, e077f28100c442181200000000000000, -0.000469169463554374, -0.000107461603953768, 0.000610954197286864, 0.589783186340862, -0.0214232730896634, -0.807206953427859, -0.0106663403967727, -0.000469169463554374, -0.000107461603953768, 0.000610954197286864, 0.589783186340862, -0.0214232730896634, -0.807206953427859, -0.0106663403967727, 0.000768511865024471, -0.000990913398833009, -0.00123888486674944, -0.00111090889855743, 0.0232669543515855, 0.0805604868558454, -0.017851385500938, 8.70465479269191e-05, 0.00511521629470571
1413393888055760500, c3a9f8b802c442188d00000000000000, e077f28100c442181200000000000000, 0.000361870251845323, -0.00069590915122385, -0.00111307963888737, 0.589830475548527, -0.0214621591279072, -0.807169168114095, -0.0108314304579724, 0.000361870251845323, -0.00069590915122385, -0.00111307963888737, 0.589830475548527, -0.0214621591279072, -0.807169168114095, -0.0108314304579724, 6.0307705405555e-05, -0.00147272178568271, -0.00311864519481397, -0.00102317078826219, 0.02282130928197, 0.080543940284306, -0.0162315103193715, 0.00018809789510818, 0.00453444571132597
1413393888155760500, 746430bf02c442189300000000000000, e077f28100c442181200000000000000, 0.00047032887381318, -0.000389682546315137, -0.00114085913555345, 0.589971053517689, -0.021395160398201, -0.807068406581777, -0.0108162017508635, 0.00047032887381318, -0.000389682546315137, -0.00114085913555345, 0.589971053517689, -0.021395160398201, -0.807068406581777, -0.0108162017508635, 0.00106527128894802, -0.000900028517051484, -0.000570243268256778, -0.00108458816309121, 0.0228353843385597, 0.0805555373944376, -0.0162413672090289, 0.000191066139405144, 0.004526836441568
1413393888255760500, 3b04f5c402c442189900000000000000, e077f28100c442181200000000000000, 8.37627193250401e-05, -0.000946735975545037, -0.000588115765414396, 0.589749714103527, -0.0214784721004781, -0.80722689026691, -0.0108948419470803, 8.37627193250401e-05, -0.000946735975545037, -0.000588115765414396, 0.589749714103527, -0.0214784721004781, -0.80722689026691, -0.0108948419470803, 0.0008961817433521, -0.00172493886596938, 0.00253876382269708, -0.000979766750311678, 0.0229758077138813, 0.0805795478215923, -0.0163692322599956, 0.000247418391864037, 0.00452874560004589
1413393888355760500, c868e5ca02c442189f00000000000000, e077f28100c442181200000000000000, -0.000639699648331187, -0.000504743765257459, 0.000730575077190171, 0.589655314249661, -0.0214328495639978, -0.807298492669499, -0.0107882839346898, -0.000639699648331187, -0.000504743765257459, 0.000730575077190171, 0.589655314249661, -0.0214328495639978, -0.807298492669499, -0.0107882839346898, -0.00075650032221073, 0.00204537984013225, 0.00575799548587577, -0.00102626838788367, 0.0232083360421273, 0.0805864336930951, -0.0166156192798705, 0.000251025830546321, 0.00457704480266628
1413393888455760500, 2d0627d102c44218a500000000000000, e077f28100c442181200000000000000, -0.00126049135041916, -0.00152676952043683, 0.00140426566338962, 0.589587362842688, -0.0214727687839206, -0.807342390145995, -0.0111322437230584, -0.00126049135041916, -0.00152676952043683, 0.00140426566338962, 0.589587362842688, -0.0214727687839206, -0.807342390145995, -0.0111322437230584, -0.00330225529794755, 0.000525230933180841, 0.0049245468642161, -0.000842440512387255, 0.0232788398635253, 0.0807122742835935, -0.0159274209271641, 0.000505323303202008, 0.0043976652802496
1413393888555760500, 0ad9cbd602c44218ab00000000000000, e077f28100c442181200000000000000, -0.00160437631951262, -0.00349180367089321, 0.00213969492569019, 0.589763041738712, -0.0215477845589562, -0.807207146036832, -0.0114835084697583, -0.00160437631951262, -0.00349180367089321, 0.00213969492569019, 0.589763041738712, -0.0215477845589562, -0.807207146036832, -0.0114835084697583, -0.000298638678022252, -0.00238793633672803, 0.000779892680971014, -0.000549633067571169, 0.0233237430932587, 0.0808039365903402, -0.0161327964789925, 0.000797934466661205, 0.00453755488589623
1413393888655760500, 015be1dc02c44218b100000000000000, e077f28100c442181200000000000000, -0.00334503192019621, -0.00318751959759006, 0.00431442146816701, 0.589691288023901, -0.0215728546163639, -0.807260131490817, -0.0113963537082118, -0.00334503192019621, -0.00318751959759006, 0.00431442146816701, 0.589691288023901, -0.0215728546163639, -0.807260131490817, -0.0113963537082118, -0.00883490715732725, -0.000982516767757129, 0.00884768248117332, -0.000609366114198071, 0.0236144292144967, 0.0808120832454736, -0.0172849491324581, 0.000722709663196197, 0.00494179967108215
1413393888755760500, ddd50de302c44218b700000000000000, e077f28100c442181200000000000000, -0.00482196113027435, -0.00191394016372929, 0.00624656116186094, 0.589766687243223, -0.0214922241831192, -0.807210763849405, -0.0111409893401712, -0.00482196113027435, -0.00191394016372929, 0.00624656116186094, 0.589766687243223, -0.0214922241831192, -0.807210763849405, -0.0111409893401712, -0.0126528842939195, -0.000169603205833654, 0.0128798195634581, -0.000771533405019379, 0.0237827178636879, 0.0807276939842852, -0.0194881219437583, 0.000344263948087731, 0.00567534640302594
1413393888855760500, 2037b0e802c44218bd00000000000000, e077f28100c442181200000000000000, -0.00500555643126283, -0.00270744037228868, 0.00550572136141538, 0.589807564107912, -0.0216313882592129, -0.807175889821635, -0.0112340221524456, -0.00500555643126283, -0.00270744037228868, 0.00550572136141538, 0.589807564107912, -0.0216313882592129, -0.807175889821635, -0.0112340221524456, -0.00991753670929571, -0.000483315150572035, 0.0064010214506965, -0.000679195533734075, 0.0235890668823015, 0.08070057213208, -0.0195596797346209, 0.000353786161924209, 0.00579362938917883
