#timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
1413393886255760500,0,0,0,0.5905779770218057001,-0.003347904014973549381,-0.80697363314766257236,0,0,0,0,-0.0033637254674799793412,0.022530613980290433579,0.080412078628247840584,-0.038656458473258936692,0.00016037464820563285262,0.012265576459884020011
1413393886455760500,0.00012511772632208104008,-0.00020753817722598459725,0.00044824573228278578917,0.59054350256441445755,-0.0032226499085367663923,-0.80699936022763896215,0.00013674319865972499755,-2.0057075238865025579e-06,-4.8109509943501660434e-05,0.0044139715712656762969,-0.0032906011805904238944,0.022513105036240824847,0.080402169082855010074,-0.030159809104102555666,-7.8643610204145200605e-05,0.009565798102141614967
1413393886655760500,-1.8539962274481593812e-05,-0.00029311829366627546864,0.0011495018366204862517,0.59065407139969927641,-0.003234305550834677169,-0.80691834831544739792,0.00029386805583147304318,0.00040530608337259487785,-0.00026471522519621063993,0.0027703446325439669631,-0.003247751587483540224,0.022580666590601032595,0.080430839720144087224,-0.022259922534797558363,-0.00014818521352911339555,0.0070328890288973615677
1413393886855760500,-0.00023523935032013511249,-0.00017387663348806230027,0.0016340048124493164721,0.59080545907763948321,-0.0031152351498773896317,-0.80680786690664041405,0.00052031872834917922838,0.0017040413346522550152,0.00029127750902740393718,0.0033884400794975113799,-0.0031471921180730943156,0.022759795201377299584,0.080463920566005583956,-0.015554286975484409028,-0.00016162723522413749346,0.0047542434928063695074
1413393887055760500,7.9960217551038720828e-07,-0.00021905749601069761639,0.0019209729936373741606,0.59083446668374361987,-0.0028839549144721744051,-0.80678727255389848239,0.00078270532830059663665,0.0027090860295577732023,0.00083597065537349517228,0.00049975765350031980949,-0.002996006336593475157,0.023040727242735366959,0.080530703464072886377,-0.014979177527150663168,-8.4808162878545969459e-05,0.0042333352650158785624
1413393887255760500,0.00047342098690324858033,-4.4898619144466926775e-05,0.0019991145261210627009,0.59083691808926541711,-0.0027500818046530465903,-0.80678572073339649418,0.00098696177352548559308,0.0006727662161042665236,-0.0017597127100259120618,-0.00066128295239319004415,-0.0029796838812378326038,0.023138401332453619602,0.080315548258450386587,-0.015552404336323516487,-0.00034260320283139699543,0.0043105820882273857692
1413393887455760500,0.00052860602623829521483,0.00023943512456772224014,0.0018800268618453003407,0.59079076986866818633,-0.0027608511813182420348,-0.80681944879063216547,0.0010104414500305752486,0.001562611224833838821,0.00042990433965362385288,0.0015218831494936643257,-0.0029520087284857681256,0.023365925960340268308,0.080391760212276050512,-0.014682208289905252993,-0.00027761557341726011711,0.0037428903958223345635
1413393887655760500,0.00056406997150412112405,0.00025583486962710733515,0.0021052726033850138743,0.59120441509297005922,-0.0029389425930773961648,-0.80651562989814129523,0.0011139663463823313259,0.0012012846613955571913,-0.0046504275166398744909,-0.0028363346773192274312,-0.0012610218965437630309,0.023863698659597355062,0.080360564416463386994,-0.0080944786555144244283,0.0017713829241420169826,-0.0092672778451733280047
1413393887855760500,0.00058135423715659770901,-0.00022057467154865893202,0.00083920998382562800137,0.59105801243015287927,-0.0028479439788965505397,-0.8066232668523419802,0.0011047758455552726155,0.00049577617246478818298,-0.0018969094473732365548,-0.012081175135266686294,-0.0012617884590162998116,0.023861431268993246735,0.080359842239581646961,-0.0089274640376986163365,0.0016737353051194060662,-0.0089732166356685672676
1413393888055760500,0.00056568481014368477647,-0.000597364785017308721,-0.00094850412752740614029,0.59068047868723949634,-0.0028326779655304394796,-0.80689986932848001278,0.0010718726802535700256,-0.0024780588750501044218,-0.00099241253415183476767,-0.0080538018790210497144,-0.0012599757397062786354,0.023843563531454444598,0.080361667207462586515,-0.010160752344150153145,0.0015115038143920860817,-0.0082118119587641074525
