timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
750302348942, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.529578150409462434e-02, -9.976504148688463136e-01, 0.000000000000000000e+00, 2.073910870284804975e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 
750335736476, 2.213826519955696307e-06, 4.300918558323920181e-06, -1.308067584296348749e-05, 6.526354255268929094e-02, -9.976281547614367362e-01, 7.457235145827922863e-04, 2.186729835174069242e-02, 9.689223282896021992e-05, 4.259934515929575806e-04, -2.337845041996280005e-03, 8.607638643880949402e-05, -2.542319810750537151e-04, 1.880061886497131219e-04, 3.606715664750287981e-09, -1.086449788996127200e-08, -8.257740076079126268e-09, 
750369066198, 2.273819482704829805e-05, 2.132650092740406812e-05, -1.158400823158987962e-04, 6.522506124455104692e-02, -9.976012179531844604e-01, 1.418901100802596278e-03, 2.314061459066244636e-02, 3.767022908020328711e-04, 5.310795674959420051e-05, -5.042814279826295445e-03, 9.157504258924594885e-05, -2.157584309743956600e-04, 1.929215007010993206e-04, -3.988928245308825127e-08, -2.157870111243781844e-10, 1.912416040252871790e-06, 
750402436919, 3.181942008089871108e-05, 1.430304872091583131e-05, -3.116134611408059602e-04, 6.520424566152818735e-02, -9.976352545203975852e-01, 1.244703217031651547e-03, 2.169691221427916261e-02, -1.121039849483113950e-03, -2.861921796973586102e-04, -6.905383268706728056e-03, 1.521089860679034924e-04, -2.589583238656355322e-04, 2.104237171365481171e-04, -5.713932641166958000e-07, -1.658641792984619484e-08, 1.117494950563258353e-05, 
750435787051, 1.529426361094550274e-04, 1.298414930551195791e-04, -5.551628928219899456e-04, -6.527413583948885045e-02, 9.976802140667682117e-01, -9.616643697323964870e-04, -1.930162821462688694e-02, -1.892151851388754105e-03, 2.591476421488459695e-03, -7.971406437598230546e-03, 2.856101992506724914e-04, -1.344804000167374369e-03, 5.539482468451085518e-04, -2.761830340806160131e-06, -7.678419285642465290e-08, 5.822317474710589960e-05, 
750469145406, 1.340102178826898952e-03, 8.291534403312492271e-04, -1.274955712775820713e-03, -6.544794961832890723e-02, 9.977082794910681063e-01, 2.066371106611908164e-04, -1.716718459253002357e-02, -2.713752785478136358e-04, 3.385320169229395076e-03, -1.342300254619431359e-02, 1.244111270539323801e-03, -4.126865342341015305e-03, 2.214879414632840542e-03, -3.040137201105768232e-06, -2.068648085586767119e-07, 7.690342878671437878e-05, 
750502500518, 1.447519316656855660e-03, 9.534235810432921572e-04, -1.816203116447395304e-03, -6.547282036948467998e-02, 9.977219401103172292e-01, 5.588228097889379967e-04, -1.624585277653908810e-02, -4.724013507957119939e-03, 3.975422148247752339e-04, -1.696395825402634630e-02, 1.335895713251528507e-03, -3.982939248365450179e-03, 2.303390663015540685e-03, -3.134165432614726921e-06, -2.003212989762687146e-07, 7.870589356431971820e-05, 
750535925639, 1.517425041381601251e-03, 1.022182343694846840e-03, -2.643557971216274009e-03, -6.552307870390608469e-02, 9.977482361104063058e-01, 1.695354538970779727e-03, -1.422354627797820480e-02, -1.244951126641325768e-02, -2.080169460586599010e-03, -2.121871073475890823e-02, 1.314214081545258790e-03, -3.765862843422448664e-03, 2.216351750139057292e-03, -3.513216096605639180e-06, -2.161750357735789744e-07, 8.952935071257879995e-05, 
750569269863, 1.471886054346940734e-03, 1.170648905118806772e-03, -4.031134768610605303e-03, -6.556705834698296764e-02, 9.977908971541388228e-01, 2.676090144088050845e-03, -1.035011872409326815e-02, -2.465958664728671798e-02, -5.826078424541169740e-03, -2.507901062016930707e-02, 1.187202684416085703e-03, -3.577366042734051767e-03, 2.041541332167250318e-03, -4.027766543565349680e-06, -4.105197186139694318e-07, 1.090013423842820677e-04, 
750602593466, 7.792391992258122096e-04, 1.072507868244256543e-03, -5.160622027017253144e-03, -6.556582001596257536e-02, 9.978045627374990678e-01, 2.783746719784990862e-03, -8.912271318963892880e-03, -3.672053727850196209e-02, -8.284342415829430012e-03, -2.835470364144102723e-02, 1.069582566950554557e-03, -3.407865552191664728e-03, 1.902620596030813295e-03, -4.053924284058152891e-06, -5.397019611708518544e-07, 1.179725564505042874e-04, 
750635997139, 2.096327042193287535e-04, 8.318068815376675543e-04, -6.980599991838833812e-03, -6.549853725388829484e-02, 9.978318900543730052e-01, 3.790151786295238405e-03, -5.205339331465030570e-03, -5.428505752966840403e-02, -1.563564829546195550e-02, -3.381750257798934317e-02, 7.323078533631806504e-04, -2.685731151928892439e-03, 1.134224850001174130e-03, -3.332910956511453983e-06, -8.541079266091354427e-07, 1.358006920729076838e-04, 
750669304664, 1.704678649473830238e-04, 2.853054867187518567e-04, -7.689112763602411887e-03, -6.547518538241639541e-02, 9.978234203710322214e-01, 5.217265917535659873e-03, -5.848247133823890331e-03, -5.710397860411175336e-02, -2.412347225811334317e-02, -3.609625979629801917e-02, 9.660689427022394523e-04, -1.962006241494498524e-03, 7.275559590271218858e-04, -1.954746587281431578e-06, -1.040975263870474389e-06, 1.260779259725708563e-04, 
750702682990, 2.595158598818352296e-03, -1.210310244631864927e-03, -8.328036534102830138e-03, -6.540718452865440513e-02, 9.978079860994627515e-01, 7.427757089290970560e-03, -6.778754516230861560e-03, -5.266510340565558335e-02, -3.861749163625154135e-02, -3.761827226384999862e-02, 1.132456989811961127e-03, -1.660722024622420965e-03, 1.955028595787319909e-04, -8.743056128221449647e-07, -1.280396441662514613e-06, 8.956334254775095700e-05, 
750736026078, 1.030892261435220093e-03, -1.244676091693712201e-03, -9.335654673417112526e-03, -6.534099900271819750e-02, 9.978003218668959340e-01, 5.397127828776695536e-03, -9.795026434142671545e-03, -4.898914510867703048e-02, -3.180413277243460124e-02, -3.826685680469243955e-02, 7.572407611943453559e-04, -1.832036912911684176e-03, 1.628316322739398561e-04, -6.427921665990470811e-07, -9.052630009341228346e-07, 6.184799648894679790e-05, 
750769379587, 1.420475999689249603e-03, -2.271425936311954712e-03, -1.213845512530976715e-02, -6.529294520499059895e-02, 9.978052920942608317e-01, 5.194416964804371255e-03, -9.718457055563286401e-03, -5.315511979844270152e-02, -3.391820560808941204e-02, -4.378900612989309465e-02, 5.078894948776268084e-04, -1.367418349862717809e-03, 3.344081409225352114e-05, -1.373185912636469209e-06, -9.751913453998207744e-07, 7.890587712083913983e-05, 
750802736032, 5.197748220751660523e-04, -2.685406613250950446e-03, -1.392176312783270295e-02, -6.528323119959376919e-02, 9.977949714921792168e-01, 4.037924541109647568e-03, -1.126897308817592473e-02, -5.189007170226054427e-02, -3.227765619236144801e-02, -4.674720281943787331e-02, 6.363306433221398639e-04, -1.218119920794203184e-03, 2.278831923101375004e-04, -1.538624460397105750e-06, -1.007177626858027449e-06, 8.352777232622970506e-05, 
750836105224, 1.792502232963355058e-03, -2.797352632222548530e-03, -1.703064180037737463e-02, -6.528766991035529765e-02, 9.977791292840546555e-01, 2.456914050821725013e-03, -1.297277519180807526e-02, -4.511962993944661215e-02, -2.535966343098946044e-02, -5.254385504505514060e-02, 1.054237306964276233e-03, -1.120723976121381759e-03, 4.877580571312368357e-04, -1.938487143506519563e-06, -9.182613806099859544e-07, 8.944796672269222579e-05, 
750870018932, 7.544094147800787121e-04, -1.373767163293123945e-03, -1.916194163785696347e-02, -6.532112389235629479e-02, 9.977835435956172727e-01, 1.536760420763036037e-03, -1.260116147907611520e-02, -5.192983231419265322e-02, -1.753538029221432190e-02, -5.582691327809029963e-02, 1.343434427859685736e-03, -4.464441932629397737e-04, 6.918051390440554385e-04, -2.397899728664751686e-06, -5.223178769722442220e-07, 9.163033738156210208e-05, 
750902837243, 1.770809272877181496e-03, -3.900259093304698707e-04, -2.012472234200400265e-02, -6.526842185210908476e-02, 9.977690813269310954e-01, 1.319688821477620587e-03, -1.396967710298344274e-02, -4.440007964909352400e-02, -1.481970321527632632e-02, -5.575727092885861963e-02, 1.007723865515458214e-03, -4.320801364690866789e-04, 5.304853927323284566e-04, -2.112790410065122077e-06, -2.972445087282147400e-07, 7.724922025215506121e-05, 
