#timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
1403637130688319000,0,0,0,0.60108571932556120743,-0.04186062735383243999,-0.79808749263499689786,0,0,0,0,-0.021895948797747043918,0.030717794835100200451,0.059975859750350600519,-0.092054533807107929988,0.0048283685328877612442,0.026614730499670002928
1403637130888319000,-0.00080050731976329960425,-0.00024868944105336295708,0.0012719584126577802418,0.60017522022293212647,-0.042182619920321538787,-0.79875135210371572825,0.0025708207830474070002,-0.00088484317719020322279,-0.00046125686704489438084,0.012445007327326847169,-0.02117124683153701406,0.030213034798462930913,0.060678928719330005315,-0.067502509008374081412,0.0022748236579945013691,0.021491367602692306588
1403637131088319000,-0.0005392135791676834055,0.0041853864821258662809,0.0044186515166830565848,0.59931421845047427865,-0.041914535487749676745,-0.79940590490160190473,0.003979759590045744283,0.0072389667350696244169,0.034841664262813050457,0.01680361426766583885,-0.015922545297177299883,0.03349564322430846619,0.062317212556950739299,-0.064158807893024305535,0.0017867255248207505186,0.020616984925173612725
1403637131288319000,0.0014162539789527096076,0.012620080011798120306,0.012904325608341246645,0.59891196753235498296,-0.042856722126603949419,-0.79964891684199601585,0.0054190689706603905815,0.012995954559542853557,0.058846846681804364232,0.049570267398339779019,-0.0038464668141507188381,0.025067589395428788168,0.076361249136434314333,-0.10144094628227430521,0.0047144054714014661106,0.027860675905371487526
1403637131488319000,0.0031124378160092463011,0.017737737805812191227,0.017177839539901533505,0.59888517852383282847,-0.042616270354018395694,-0.79968194394143832238,0.0054023124337540294818,0.013211278116797092741,0.030314417711388763621,0.020729337573431066977,-0.00096807206576992070254,0.020723201364397307589,0.075716500586105808801,-0.051136807196481580406,0.0069614353806546199963,0.010808684455504591337
1403637131688319000,0.0026232466899866256453,0.021613240488989222954,0.015213019080929800556,0.59806810146428857067,-0.042787151032349694801,-0.80027528272320913594,0.0065785697323560207023,-0.0064147636419065630353,0.026363843641597148326,-0.0099133372756454798957,-0.010481559760438208598,0.029733740854434559386,0.074512972678652950043,-0.012680138315826622319,0.006981966213268029145,0.0097107132299017236837
1403637131888319000,0.0010026760536249535241,0.029793865366851281229,0.016303514175799258684,0.5975939356377441003,-0.04286917318531204002,-0.80062215279829318515,0.006920298261297355355,-0.0098302336131481336812,0.050924892272986153896,0.0042244498553454974676,-0.0070474869736419382821,0.027515729627568742688,0.072972133573704564546,-0.028917323056501149231,0.0099193514808513412462,0.0097249982641062927141
1403637132088319000,0.0046209679147633259816,0.036650596670237317598,0.018278748894208898812,0.59747625025825645828,-0.042417835502220224697,-0.80073584983881718191,0.0067049527624191236283,0.017695470871244792926,0.040106018094466025503,0.01068998071976353173,-0.0046278842773411835165,0.021391291501752215942,0.076495138703773418731,-0.031930169265744649809,0.010174822828541900052,0.0039151665988389379447
1403637132288319000,0.0043515303702127252142,0.040411841550064643569,0.018489380931647172307,0.59704585641489638093,-0.041823415634276099595,-0.80108642752545977661,0.0068980342838251707677,-0.0078040151686690623078,0.017613795319386227334,0.0020537571864260081161,-0.006757153896560645287,0.024985683520677717806,0.078060527272440186075,-0.024408418145307045344,0.017978800491064622635,0.0092068950964934725967
1403637132488319000,0.0036169180967164944046,0.042163176580582828468,0.01791078815265139193,0.59669026571553374083,-0.041444051222634517573,-0.80136625755805879212,0.007432271925256534427,-0.0075784098915976537067,0.0081972700103072095035,-0.0033613601339894686945,-0.0082937206804331135845,0.025926527990913883492,0.080242832075080733345,-0.020094408665522107277,0.016430904399492157753,0.016237821429866093614
