timestamp,cpu_percent,ram_percent
1746753718,10,12.7839
1746753718,13.5,12.8036
1746753718,14,12.8445
1746753718,13.4,12.8429
1746753718,14.1,12.8281
1746753718,11.1,12.8312
1746753718,12.7,12.8436
1746753719,11.7,12.8466
1746753719,12.5,12.8651
1746753719,11.6,13.0346
1746753719,11.1,13.1241
1746753719,10.9,13.1287
1746753719,11.9,13.1704
1746753719,11.9,13.2182
1746753719,12.4,13.2182
1746753719,11.1,13.2614
1746753719,12.1,13.2706
1746753719,12.5,13.3077
1746753719,12.6,13.3077
1746753719,12.6,13.3077
1746753720,13.1,13.357
1746753720,11.9,13.357
1746753720,12.5,13.4078
1746753720,14.3,13.4078
1746753720,12.9,13.4078
1746753720,12.4,13.4541
1746753720,13.5,13.4541
1746753720,17.9,13.4307
1746753720,13.7,13.5559
1746753720,4.9,13.559
1746753720,3.9,13.5605
1746753720,4.9,13.5589
1746753720,4.4,13.5589
1746753721,5,13.5574
1746753721,5,13.5574
1746753721,5,13.5574
1746753721,14.6,13.7676
1746753721,25.1,13.9116
1746753721,31.3,13.9516
1746753721,28.2,14.1822
1746753721,27.9,14.1822
1746753721,19.3,14.3396
1746753721,14.3,14.4057
1746753721,13.4,14.4601
1746753721,12.1,14.4601
1746753721,11.6,14.4616
1746753721,12.2,14.5079
1746753722,12.5,14.5079
1746753722,13.4,14.5572
1746753722,13.9,14.5588
1746753722,14,14.5588
1746753722,13.6,14.5588
1746753722,14.4,14.5711
1746753722,12.5,14.6112
1746753722,13.9,14.6112
1746753722,13.4,14.6575
1746753722,13.4,14.6575
1746753722,12.9,14.659
1746753722,12.4,14.7022
1746753722,12.4,14.7022
1746753723,12,14.7223
1746753723,12.6,14.8711
1746753723,12.8,14.9282
1746753723,12.2,15.0273
1746753723,14.5,15.1341
1746753723,14,15.1711
1746753723,14.1,15.1711
1746753723,14.4,15.1711
1746753723,15.6,15.2915
1746753723,13.1,15.2961
1746753723,14,15.3902
1746753723,12.4,15.4133
1746753723,12.4,15.4133
1746753723,12.1,15.4133
1746753724,12,15.5044
1746753724,13.4,15.5012
1746753724,13.1,15.5213
1746753724,14.7,15.5259
1746753724,14.2,15.5259
1746753724,14,15.5259
1746753724,15.3,15.5274
1746753724,13.8,15.5305
1746753724,13.4,15.5305
1746753724,13.3,15.5305
1746753724,15.5,15.5333
1746753724,14.8,15.5349
1746753724,15.3,15.5349
1746753725,16.4,15.5318
1746753725,16.4,15.5318
1746753725,17.2,15.5318
1746753725,13.4,15.5302
1746753725,12.1,15.5302
1746753725,14.9,15.4647
1746753725,14.2,15.4647
1746753725,13.2,15.4678
1746753725,13.9,15.4693
1746753725,17.7,15.4748
1746753725,18.5,15.4748
1746753725,19.2,15.4778
1746753725,19.4,15.4778
1746753725,19.1,15.4828
1746753726,15.9,15.4848
1746753726,16.4,15.4879
1746753726,16.6,15.4908
1746753726,16.6,15.4908
1746753726,14.9,15.4953
1746753726,13,15.5029
1746753726,13.1,15.5028
1746753726,12.5,15.5032
1746753726,12.6,15.505
