timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1403636579813555456, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.671077124634527566e-02, -8.134926062047677098e-01, 0.000000000000000000e+00, 5.796963718186843861e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.000000000000000278e-02, 8.999999999999999667e-02, 1.000000000000000021e-02, 
1403636579863555584, 1.945643823878719526e-04, -7.941614943467973178e-05, -1.034130394685480771e-03, -4.511152695207536201e-02, -8.131363062758922844e-01, -5.520827764825027816e-03, 5.802963191446605107e-01, 1.376692571296904367e-04, -4.169606216628964079e-03, -4.874609511057124978e-02, -5.221551694014705571e-03, 4.773762372987239155e-08, 4.922628368632585467e-03, -5.003318958831549229e-02, 8.999866859150343346e-02, 1.002268286228561421e-02, 
1403636579913555456, 3.577722607392919900e-04, -6.032330444983992172e-04, -5.385304928186188111e-03, -4.649505815533259284e-02, -8.164583090161693368e-01, -5.653847857519708059e-03, 5.755015840204037447e-01, 8.217256587988388053e-03, -1.498353684251649102e-02, -9.936301695673332990e-02, -6.161540824931896303e-03, -5.268923287565357170e-04, 6.299907720408905697e-03, -5.121135021300741996e-02, 8.998946719810520245e-02, 1.028099604551354664e-02, 
1403636579963555584, 1.656528321568510095e-03, -3.068255579513061329e-04, -3.565523574751595232e-02, -5.190902481294069892e-02, -8.199649989245130222e-01, 3.616379826261508727e-03, 5.700436610283858840e-01, 1.273557790671314346e-02, 4.102174433601717997e-03, -2.969014378437008217e-01, -1.820893860302935305e-02, -1.060791133433788488e-03, 1.681658773533157777e-02, -5.260728973787919677e-02, 9.015653755384038515e-02, 1.092883612071731889e-02, 
1403636580013555456, 1.939024847978945438e-03, -3.507182967872522978e-04, -5.988891541820969000e-02, -5.177314153614462344e-02, -8.206459748959954448e-01, 2.987423640100204513e-03, 5.690789057788684380e-01, 1.474450993615872806e-02, -7.920477169258755001e-03, -3.658752768149665657e-01, -1.815498529323855345e-02, 2.016703108484750378e-04, 1.956619543176773418e-02, -5.610018965976040772e-02, 9.044123461115201323e-02, 1.230130821564574470e-02, 
1403636580063555584, 2.285398504555129131e-03, -7.100777389221596099e-04, -9.048963522749553512e-02, -5.088524996983138232e-02, -8.212708452979775586e-01, 1.073255723425408726e-03, 5.682637927241231957e-01, 1.150760492923022342e-02, 5.004630330288585040e-03, -4.050743425448655732e-01, -1.792224575432545958e-02, 2.959554636005822751e-03, 2.424191188960724344e-02, -7.046138041858289458e-02, 9.150149536875901157e-02, 1.772784122408459923e-02, 
1403636580113555456, 3.176947146794885553e-03, -1.857437484028841941e-03, -1.320299857041864755e-01, -4.972510454206151287e-02, -8.218223527983684606e-01, -1.441707106402260238e-03, 5.675679306478251807e-01, 2.027412370603294545e-02, -1.617595898964871437e-02, -4.644163628875216943e-01, -1.637639570912286652e-02, 3.762794337616681868e-03, 3.388086768989434505e-02, -5.306165846654117141e-02, 9.035129600146822593e-02, 1.123019508833617529e-02, 
1403636580163555584, 3.254147143624047753e-03, -2.599520503830685201e-03, -1.712264344499100088e-01, -5.004652124988408918e-02, -8.221164294320782995e-01, -8.978380914507451752e-04, 5.671147291821974079e-01, 2.165266201188615486e-02, -1.569210709774638071e-02, -4.904815184510180615e-01, -1.639206271349936961e-02, 1.173795739729631069e-02, 3.524070941872551460e-02, -1.703739476641088005e-02, 8.869151707636062365e-02, -1.975524461407431563e-03, 
1403636580213555456, 3.326174110293244040e-03, -2.988743944886888652e-03, -1.780528841734631829e-01, -5.090719419469291046e-02, -8.230955481146632335e-01, 1.043322928586561766e-03, 5.656156713973833350e-01, 2.404258152441273930e-02, -8.800391263306882664e-03, -4.155059955145786743e-01, -1.621354858527492004e-02, 1.398354757376211836e-02, 3.612087921269696578e-02, -1.593624930336589099e-02, 8.843805449478173153e-02, -2.461617475681027265e-03, 
1403636580263555584, 4.215386519614129288e-03, -3.768078828429106790e-03, -2.012893692343248608e-01, -5.045495522224745233e-02, -8.245974925221704055e-01, 1.244465437254338794e-03, 5.634640397802203049e-01, 2.305794092539757353e-02, -1.375769674480996699e-02, -3.827768332806227858e-01, -1.587651956493803945e-02, 1.563771512822707821e-02, 3.848334529605950544e-02, -1.676631697096209878e-02, 8.863215165973194198e-02, -2.218523860856253926e-03, 
