timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1403715523962142976, -1.897075328712349439e-13, -1.108490696865515649e-12, 2.656849262528988795e-12, 2.605894838947845835e-02, -8.144226324987458021e-01, 3.148774956111695909e-03, 5.796781797678115522e-01, 5.366988016804122297e-02, -2.961078071742799869e-02, -5.103177128826059256e-02, -1.988770242410072431e-03, 1.880369930412390325e-02, 7.358870467011946470e-02, -3.198718657767212620e-02, 7.404768787024268439e-02, 4.391756256071125374e-03, 0
1403715524012143104, 2.647886164114085939e-03, -1.471693834658333597e-03, -2.530871441201086158e-03, 2.595013248313150778e-02, -8.144199922628199140e-01, 3.176180579081756307e-03, 5.796866211183984152e-01, 5.252949636451503812e-02, -2.914510912820127142e-02, -5.024855137680897532e-02, -1.988815259550765976e-03, 1.880405643297100582e-02, 7.359019076730975717e-02, -3.195153031767599544e-02, 7.401559761558132444e-02, 4.380339613340116997e-03, 0
1403715524062142976, 5.242483726833474522e-03, -2.922777584982637084e-03, -5.014044084710760595e-03, 2.588909276519564887e-02, -8.144298198268365985e-01, 3.234141576898801572e-03, 5.796752226729052770e-01, 5.113502477664910728e-02, -2.893330654367933658e-02, -4.884509555407759440e-02, -1.988276942787215677e-03, 1.880439620421183941e-02, 7.359152881369773747e-02, -3.180521696186729835e-02, 7.391963342946329674e-02, 4.366610499068627506e-03, 0
1403715524112143104, 2.667880113834356082e-03, -1.564307230800303806e-03, -2.346739662536352633e-03, 2.555783821300725012e-02, -8.146210708807914980e-01, 3.278102538040709828e-03, 5.794208848726980499e-01, 1.624466961265455230e-04, -9.800505039004113027e-04, 1.975966938153308951e-03, -1.988815259550765976e-03, 1.880405643297100582e-02, 7.359019076730975717e-02, -3.195153031767599544e-02, 7.401559761558132444e-02, 4.380339613340116997e-03, 2
1403715524162142976, 5.258049528513380512e-03, -2.950058984006557420e-03, -4.956362738423386420e-03, 2.573610923302517214e-02, -8.145448202401647242e-01, 3.242243861502252904e-03, 5.795203847633024763e-01, 9.657287636262803805e-05, 1.620651706181260330e-06, 1.097763078792939051e-03, -1.988276942787215677e-03, 1.880439620421183941e-02, 7.359152881369773747e-02, -3.180521696186729835e-02, 7.391963342946329674e-02, 4.366610499068627506e-03, 3
1403715524212143104, 6.877573567541533949e-06, -6.963518166262266842e-05, 1.023464758478504340e-04, 2.573987199702893608e-02, -8.145825143528154788e-01, 3.157977031546094476e-03, 5.794676983933529923e-01, -2.908259894419936505e-04, -8.680258290864171665e-04, 1.332906217089725449e-04, -1.988770242410072431e-03, 1.880369930412390325e-02, 7.358870467011946470e-02, -3.198718657767212620e-02, 7.404768787024268439e-02, 4.391756256071125374e-03, 1
1403715524262142976, -3.702142473133194985e-05, -1.045200940711498995e-04, 1.690551489543737514e-04, 2.574972344130186871e-02, -8.146072810259228358e-01, 3.112967844711363261e-03, 5.794326870944094265e-01, -1.848377260389861263e-04, -1.310824709155826006e-03, 3.592878537196372651e-04, -1.988770242410072431e-03, 1.880369930412390325e-02, 7.358870467011946470e-02, -3.198718657767212620e-02, 7.404768787024268439e-02, 4.391756256071125374e-03, 1
1403715524312143104, -5.609508791043142070e-05, -1.430930054419477892e-04, 1.473071762879239060e-04, 2.572661647966774379e-02, -8.146014495847891945e-01, 3.073866240682144538e-03, 5.794421203927125896e-01, -2.820327730148412511e-04, -1.458261545117168611e-03, 4.379596894020404180e-05, -1.988770242410072431e-03, 1.880369930412390325e-02, 7.358870467011946470e-02, -3.198718657767212620e-02, 7.404768787024268439e-02, 4.391756256071125374e-03, 1
1403715524362142976, 2.611503858884920478e-03, -1.566942597067043147e-03, -2.380738547620486582e-03, 2.576262913255607592e-02, -8.145567025179647480e-01, 3.138450700889977660e-03, 5.795030763080004643e-01, -2.429453774911057831e-04, -5.934985292290194695e-04, 5.905283382684541494e-04, -1.988815259550765976e-03, 1.880405643297100582e-02, 7.359019076730975717e-02, -3.195153031767599544e-02, 7.401559761558132444e-02, 4.380339613340116997e-03, 2
1403715524412143104, -7.752154875563837448e-05, -1.308692565013659475e-04, 1.734747243655176139e-04, 2.577134717888684284e-02, -8.146027348467154150e-01, 3.108765661071485192e-03, 5.794381395980953142e-01, -5.064884185996369748e-04, -1.663616924856522886e-03, 5.279340739165324856e-04, -1.988770242410072431e-03, 1.880369930412390325e-02, 7.358870467011946470e-02, -3.198718657767212620e-02, 7.404768787024268439e-02, 4.391756256071125374e-03, 1
