timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1413394881605760512, 1.392735815461075228e-11, -3.826763142879116847e-11, -8.569284281961909139e-13, 8.165141424447898595e-04, -7.984775194848975355e-01, 1.638318942852571430e-02, 6.018011094091214597e-01, -9.850087799406116382e-03, -1.814244630316420512e-02, -1.246173395926851446e-02, -9.991687799224889359e-04, 2.417063350006627698e-02, 7.752025629831341136e-02, -2.100458893177964415e-02, 1.122190287648981294e-01, 3.817365787814221839e-02, 0
1413394881655760384, -4.383741331899207363e-04, -6.418010206753254959e-04, -6.359539995086838007e-04, 7.863855359912478183e-04, -7.985323716332992650e-01, 1.651723646131870657e-02, 6.017246994690913509e-01, -9.459336220869139431e-03, -1.549741489082366759e-02, -1.017469752916914418e-02, -9.991771012826172402e-04, 2.417108052259013193e-02, 7.752177751490574309e-02, -2.094422208455779671e-02, 1.122625091769352129e-01, 3.823117785393740503e-02, 0
1413394881705760512, -9.010201082535960722e-04, -1.296638347281939014e-03, -1.171585383987974608e-03, 9.559728470465271317e-04, -7.985972518551366361e-01, 1.666415436747401002e-02, 6.016342920782992154e-01, -1.035426404698688851e-02, -2.286949354345846341e-02, -8.534917915495503563e-03, -9.991660188326258966e-04, 2.417142860639817648e-02, 7.752325875725107895e-02, -2.088027701532975747e-02, 1.123038005858892213e-01, 3.828974646219537176e-02, 0
1413394881755760384, 1.913953377732884173e-04, -2.535003135412203668e-04, 2.475940344896247129e-04, 3.605890835372310330e-04, -7.987030971144254421e-01, 1.634946322554873405e-02, 6.015030570891340966e-01, -7.608453473403331557e-04, -4.178279682849804499e-03, 2.131261006661106742e-03, -9.991687799224889359e-04, 2.417063350006627698e-02, 7.752025629831341136e-02, -2.100458893177964415e-02, 1.122190287648981294e-01, 3.817365787814221839e-02, 1
1413394881805760512, -1.651919154279431635e-04, -1.025215651267832742e-03, -4.039391899850906711e-04, 4.205879726713396749e-04, -7.986261061875636891e-01, 1.620899995901898399e-02, 6.016090374502165439e-01, 5.081214736639928439e-04, -3.394389011851520459e-03, 2.739215822950789685e-03, -9.991771012826172402e-04, 2.417108052259013193e-02, 7.752177751490574309e-02, -2.094422208455779671e-02, 1.122625091769352129e-01, 3.823117785393740503e-02, 2
1413394881855760384, -1.580321532561719208e-04, -1.155801290244365138e-03, -3.642738067293784768e-04, 4.730895232160095228e-04, -7.985956986135599456e-01, 1.616833565497140940e-02, 6.016504560493339815e-01, 5.686768454730377733e-04, -3.074505684038572259e-03, 2.797903697538347417e-03, -9.991771012826172402e-04, 2.417108052259013193e-02, 7.752177751490574309e-02, -2.094422208455779671e-02, 1.122625091769352129e-01, 3.823117785393740503e-02, 2
1413394881905760512, -8.175705850006466597e-05, -1.219795040663761067e-03, -3.303414396073498177e-04, 3.699844395377857391e-04, -7.986151144832503990e-01, 1.608211840348063373e-02, 6.016270667931054028e-01, 5.112043828252051504e-04, -2.989522900935996912e-03, 2.847252140324245048e-03, -9.991771012826172402e-04, 2.417108052259013193e-02, 7.752177751490574309e-02, -2.094422208455779671e-02, 1.122625091769352129e-01, 3.823117785393740503e-02, 2
1413394881955760384, -1.520702252484615650e-04, -1.182451015540375138e-03, -3.136206714649457340e-04, 3.805914372068462496e-04, -7.986434335571857002e-01, 1.628127048305760480e-02, 6.015841100108982875e-01, -3.079836019434804752e-04, -2.123416733446354798e-03, 2.594540308994979991e-03, -9.991771012826172402e-04, 2.417108052259013193e-02, 7.752177751490574309e-02, -2.094422208455779671e-02, 1.122625091769352129e-01, 3.823117785393740503e-02, 2
1413394882005760512, -2.388251019556473392e-04, -1.199938735093884854e-03, -3.324646830556642020e-04, 3.915580410425618940e-04, -7.986653772255346562e-01, 1.604612038478113456e-02, 6.015612885850384339e-01, -7.768880382186528445e-04, -1.160074044588158774e-03, 3.087889665528071367e-03, -9.991771012826172402e-04, 2.417108052259013193e-02, 7.752177751490574309e-02, -2.094422208455779671e-02, 1.122625091769352129e-01, 3.823117785393740503e-02, 2
1413394882055760384, -1.833235901789616838e-04, -1.180389812811809399e-03, -3.177575659052656824e-04, 3.167159182563366563e-04, -7.986467066132906245e-01, 1.615226362744013114e-02, 6.015832794272802930e-01, -1.262010659221053654e-03, -8.581402105316996787e-04, 2.723485006103531624e-03, -9.991771012826172402e-04, 2.417108052259013193e-02, 7.752177751490574309e-02, -2.094422208455779671e-02, 1.122625091769352129e-01, 3.823117785393740503e-02, 2
1413394882105760512, -1.600197131383408202e-04, -1.133448590078206357e-03, -3.062381132879043034e-04, 1.344572296423197444e-04, -7.986426648016906604e-01, 1.605386548270070976e-02, 6.015913474134839678e-01, -1.187707692910089201e-03, -8.910786938826927408e-04, 2.595639120111969261e-03, -9.991771012826172402e-04, 2.417108052259013193e-02, 7.752177751490574309e-02, -2.094422208455779671e-02, 1.122625091769352129e-01, 3.823117785393740503e-02, 2
1413394882155760384, -1.213056898915602661e-04, -1.068465447003083633e-03, -2.855695728284999690e-04, 2.292157528692640627e-04, -7.986336419846039592e-01, 1.600833947799097309e-02, 6.016045099712132860e-01, -7.464424960922182422e-04, -4.966596273219282798e-05, 2.554135320606041627e-03, -9.991771012826172402e-04, 2.417108052259013193e-02, 7.752177751490574309e-02, -2.094422208455779671e-02, 1.122625091769352129e-01, 3.823117785393740503e-02, 2
