timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1403638518127829504, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.567410277042742939e-03, -8.330588933749700775e-01, 0.000000000000000000e+00, 5.531728064111481880e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.000000000000000278e-02, 8.999999999999999667e-02, 1.000000000000000021e-02, 
1403638518177829376, 2.141574878519334548e-05, -1.301018346238670856e-05, 1.294932775614868069e-06, -2.970368138320631998e-03, -8.269065507786823588e-01, -2.085863201633452856e-03, 5.623276468102288428e-01, 6.732450755731153938e-03, -2.903712722565933869e-03, -3.030139156772758999e-04, -8.293111788530715695e-05, 2.730102795717520396e-03, 3.712109896401214436e-03, -4.998234194798852753e-02, 8.997626011692773373e-02, 1.000134117274660735e-02, 
1403638518227829504, 2.148306658808979213e-04, -1.133754706803417119e-04, 1.642347696266463418e-05, -4.597900240202373867e-03, -8.280810947029828561e-01, -5.189599600160863099e-04, 5.605892351708607890e-01, 6.115163618913083826e-03, -3.285715547859566991e-03, -1.390871992324109832e-04, 2.136207395240666089e-05, 5.982888234677533057e-03, 1.082371643300403426e-02, -4.624797679078435780e-02, 8.976545672996388836e-02, 8.043047512552768674e-03, 
1403638518277829376, 4.429421438998127898e-04, -3.078699939324593430e-04, 1.164075882880056157e-04, -5.771793677522387041e-03, -8.296602253413033479e-01, 1.052250839740238733e-03, 5.582378432644389266e-01, 8.365005606045049225e-03, -3.325878878502670777e-03, 6.667814467590763190e-04, 3.601831616859580559e-04, 1.072921844376059988e-02, 2.564298050239509352e-02, -3.673322238689852998e-02, 8.971426760812532819e-02, 4.209157330805813127e-03, 
1403638518327829504, 5.975674784062239443e-04, -4.260838936602254169e-04, 2.125444476164148843e-04, -6.266425148179916201e-03, -8.306519263625364857e-01, 1.874759567929860406e-03, 5.567536209335618436e-01, 6.608182372078731312e-03, -3.047296530315404990e-03, 1.403425305127314719e-03, 6.748788789630838069e-04, 1.319128312825836036e-02, 3.502176976124844049e-02, -3.200215990007743844e-02, 8.960168010543609340e-02, 2.158818902130826053e-03, 
1403638518377829376, 2.545458350936487561e-04, -2.513398897321513447e-04, 1.255133956944220553e-04, -6.533957886083712439e-03, -8.325086560115561030e-01, 3.186929676035054563e-03, 5.539643386892478816e-01, 5.754485794820592311e-04, -5.132943801148307471e-04, 2.063984474438875221e-04, 6.722015241050327940e-04, 1.773791259964012379e-02, 5.848076746653954605e-02, -2.508979916636179877e-02, 8.954502065900764307e-02, -5.138443002460907480e-04, 
1403638518427829504, 2.139667701652274683e-04, -2.887674933392337176e-04, 1.269107737148217200e-04, -6.498861246627320870e-03, -8.326577680294646733e-01, 3.269619314956624667e-03, 5.537401156970864768e-01, -1.557893064660516823e-04, -4.836195847837656474e-04, -1.477768343319618791e-04, 7.269525540100951798e-04, 1.816596343343378564e-02, 6.276668463814565058e-02, -2.556011076797186365e-02, 8.956303347774981216e-02, -3.424813758798839702e-04, 
1403638518477829376, 1.450453261038223628e-04, -2.326951869337425135e-04, 9.469051463319089668e-05, -6.561111355285947910e-03, -8.327060656668147098e-01, 3.540919304035620475e-03, 5.536650809920745653e-01, -5.634157299530581208e-04, 8.722814674466272287e-04, -2.118305810399615430e-04, 3.401691145526074462e-04, 1.834422530645806251e-02, 6.517256459346011666e-02, -2.575168504372122788e-02, 8.945691301092123515e-02, -2.203368007186502515e-04, 
1403638518527829504, 6.043782031848011300e-05, -3.600107195391765363e-05, -3.636450635733065096e-07, -6.345021018988922581e-03, -8.326263913405635986e-01, 3.288435115998003012e-03, 5.537889664357238395e-01, 6.086389861112399694e-04, -5.203366543494811073e-04, 9.538165770486695528e-05, -9.013934903151646708e-04, 1.814520602852229270e-02, 6.994800391591000921e-02, -3.084500460708766018e-02, 8.957622035738316280e-02, 2.149931737036443486e-03, 
1403638518577829376, 6.753734939079407504e-05, -4.575213167735598155e-05, -1.538022088443558806e-05, -6.355276753452605842e-03, -8.326211932937098714e-01, 3.358193100945864283e-03, 5.537962454501135223e-01, 2.357693348698584716e-04, 2.171532019290508045e-04, 1.383726738989252386e-04, -9.428666103986263871e-04, 1.813772143802097267e-02, 7.007390958500481215e-02, -3.075307040358911739e-02, 8.956541961409351937e-02, 2.086370330320625171e-03, 
1403638518627829504, 1.303110922325167423e-04, -6.447266341005302283e-05, -8.826282189470373667e-06, -6.269981354649610018e-03, -8.325802314649926039e-01, 3.309996970907993705e-03, 5.538590880608210698e-01, 7.526645234296741723e-04, -2.261419087337531385e-04, -5.723996278334760913e-04, -1.096962645745294413e-03, 1.813512498587710811e-02, 7.144433952778200814e-02, -3.028100858549493540e-02, 8.927169946179860927e-02, 1.621813786631396250e-03, 
