timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1403715886584058112, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.716573995964143201e-02, -8.273965422522031599e-01, 0.000000000000000000e+00, 5.603870712662371023e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.000000000000000278e-02, 8.999999999999999667e-02, 1.000000000000000021e-02, 
1403715886634057984, 7.954567492743629136e-06, -4.899177685971124842e-06, -1.280343291845387188e-05, 3.488574204777195736e-02, -8.253655995503238474e-01, 1.817103994670036258e-03, 5.635169120920714425e-01, 2.341178228316467477e-03, -1.015066323545890615e-03, 5.692169263030826248e-04, 2.265478353735128343e-04, 6.599082139709373882e-04, 4.618358567840804901e-04, -4.997702412108137593e-02, 8.997753435692618096e-02, 9.998555132669822293e-03, 
1403715886684058112, 1.353537426774120310e-04, 6.456212933794136760e-05, -1.342839815067821147e-04, 3.303790142991434864e-02, -8.258501307702236227e-01, 3.111705072965518810e-03, 5.629124051461742440e-01, 3.854321018406198403e-03, 8.301599046799867584e-04, -1.135233223643934784e-03, 1.329303714982781309e-03, 7.101726857996693704e-03, 7.650450108740793759e-03, -4.378167204364086934e-02, 9.012648006568424464e-02, 7.489815074407573346e-03, 
1403715886734057984, 3.279223060300861690e-04, 3.765325254708162253e-05, -1.254711843526291285e-04, 3.213352451168751539e-02, -8.256473796583490010e-01, 3.626023707006932086e-03, 5.632589928424004411e-01, 6.394424508679904737e-03, 2.515033347243742293e-04, -2.679647195974344128e-04, 1.410443908599276486e-03, 9.334017985118750471e-03, 1.381380493634768239e-02, -4.079061333915251497e-02, 9.029134141646558143e-02, 6.263934843823701533e-03, 
1403715886784058112, 4.039225845654811713e-04, -9.178060298463371948e-06, -2.181128553570415587e-05, 3.210231565886186716e-02, -8.264437554409629350e-01, 4.017893130916023493e-03, 5.620889760142651070e-01, 5.163762688044243668e-03, 6.106486844350751154e-04, -6.965294761837834158e-06, 1.013828127416341839e-03, 1.450431972379350939e-02, 3.171393556395588759e-02, -3.284842198223918153e-02, 9.056622993605258076e-02, 3.135642724173665595e-03, 
1403715886834057984, 4.928790004399088466e-04, -5.598955012332931845e-05, 6.180309686845935745e-05, 3.200641436850100441e-02, -8.265139807353457657e-01, 4.254880404016980408e-03, 5.619894350261684934e-01, 4.664937321164227234e-03, 7.526952249512287082e-04, 6.625888480545997225e-04, 5.835926810581697861e-04, 1.570241127546640261e-02, 3.834657071882571072e-02, -3.111287791079623416e-02, 9.067343843238362400e-02, 2.337450974623336928e-03, 
1403715886884058112, 5.753892512887091772e-04, -5.921574286418248905e-05, 1.025218200444646960e-04, 3.171491670785579753e-02, -8.266504449959128920e-01, 4.353101432710943311e-03, 5.618044645196313969e-01, 3.079583042626846383e-03, 1.094289702872722507e-03, 3.173662353607816151e-04, 4.933333419208554404e-04, 1.609815280231840021e-02, 4.107761159408320623e-02, -2.955339984038202888e-02, 9.078253411993031374e-02, 1.551071421670983507e-03, 
1403715886934057984, 1.479082151576203790e-04, 3.405821234787672768e-05, -1.805782164759908649e-06, 3.296257183981456812e-02, -8.274821088625864407e-01, 3.987684790306155608e-03, 5.605095242188530280e-01, -3.578164654724716605e-04, 8.366058596429774927e-04, -1.442696904451717770e-04, -9.870812512522203139e-04, 1.877479390882056190e-02, 5.964175720779110040e-02, -2.545652507712604581e-02, 9.093195258748552889e-02, 6.510884455697955485e-05, 
1403715886984058112, 1.770243288144933923e-04, -2.374628171090347150e-05, 1.113802084103687433e-05, 3.315504483102889310e-02, -8.274156947318129784e-01, 3.930836605310063410e-03, 5.605966104404359607e-01, 5.567612427264117961e-04, 3.120783088215658296e-05, -7.867104052445772966e-04, -1.071912546980082490e-03, 1.867010327002763259e-02, 6.141795944861347389e-02, -2.446805585589745605e-02, 9.105778511998019464e-02, -2.426069612406670884e-04, 
1403715887034057984, 1.702894129826299007e-04, -8.202517322548425133e-05, 1.405354224874826431e-04, 3.335470855646827104e-02, -8.274647377579391616e-01, 3.930519150151395164e-03, 5.605123747104149290e-01, -2.808009407992984323e-04, 8.092685335568548712e-04, -1.854029001631184810e-04, -1.025722759242072169e-03, 1.884346999810195336e-02, 6.434571889014258084e-02, -2.223908776030932011e-02, 9.092899035119136886e-02, -1.186591258733658925e-03, 
