1747308132,14.4,8.25395
1747308132,12.4,8.25395
1747308132,12,8.25234
1747308132,11.1,8.25234
1747308132,11.4,8.24913
1747308132,10.2,8.24754
1747308132,6.4,8.24771
1747308132,4.5,8.24771
1747308132,5.9,8.25077
1747308132,7.7,8.2507
1747308132,8.9,8.2491
1747308132,8.8,8.2491
1747308132,5.5,8.24756
1747308132,5.8,8.24756
1747308132,5.4,8.24614
1747308133,3.9,8.24923
1747308133,3.9,8.24761
1747308133,4.4,8.24761
1747308133,4.4,8.2492
1747308133,6.9,8.24918
1747308133,7.4,8.24918
1747308133,7.4,8.24918
1747308133,7.4,8.24918
1747308133,6.3,8.25072
1747308133,6.3,8.25072
1747308133,6,8.25072
1747308133,4.5,8.24761
1747308133,5.4,8.24761
1747308133,5.4,8.24761
1747308133,5.4,8.24761
1747308133,6,8.24761
1747308133,6,8.24761
1747308133,5.9,8.25224
1747308133,5,8.25224
1747308133,4,8.25224
1747308133,6.3,8.25057
1747308133,6.5,8.25212
1747308133,6.5,8.25212
1747308134,5.5,8.25221
1747308134,4.5,8.25065
1747308134,5.4,8.25065
1747308134,4.4,8.25217
1747308134,3.9,8.25217
1747308134,3.5,8.25217
1747308134,3,8.25217
1747308134,5.5,8.25062
1747308134,6.5,8.25062
1747308134,6.4,8.25062
1747308134,6,8.25062
1747308134,6.9,8.25217
1747308134,6.9,8.25217
1747308134,7.8,8.25217
1747308134,5.7,8.25525
1747308134,5.9,8.25525
1747308134,5.4,8.25525
1747308134,5.5,8.25525
1747308134,5,8.25834
1747308134,5,8.25834
1747308135,5.4,8.25368
1747308135,4.5,8.25368
1747308135,5.5,8.25368
1747308135,6.9,8.25677
1747308135,6.6,8.25677
1747308135,7,8.25677
1747308135,5.4,8.25677
1747308135,5.4,8.25523
1747308135,5,8.25523
1747308135,3.4,8.25677
1747308135,3.4,8.25677
1747308135,3.5,8.25677
1747308135,3.5,8.25677
1747308135,7.4,8.25985
1747308135,7.4,8.25985
1747308135,7.8,8.25985
1747308135,7.4,8.25985
1747308135,7.3,8.25824
1747308135,7.3,8.25824
1747308135,7,8.25824
1747308135,5,8.25674
1747308135,5.4,8.2598
1747308135,5.4,8.2598
1747308135,5,8.2598
1747308136,5.4,8.2598
1747308136,5.4,8.2598
1747308136,5.9,8.25826
1747308136,5.9,8.25826
1747308136,6.8,8.25826
1747308136,7.3,8.2566
1747308136,7.9,8.24702
1747308136,7.5,8.24541
1747308136,5.4,8.24541
1747308136,5.9,8.23958
1747308136,7.7,8.23512
1747308136,4.4,8.23664
1747308136,4.4,8.23664
1747308136,4.4,8.23664
1747308136,4.4,8.23664
1747308136,6.9,8.23818
1747308136,7.4,8.23818
1747308136,7.4,8.23818
1747308136,6.4,8.23818
1747308136,7.3,8.24281
1747308136,7.3,8.24281
1747308136,6,8.24281
1747308137,5.8,8.24281
1747308137,5.4,8.24281
1747308137,5.4,8.24281
1747308137,5.5,8.24281
1747308137,5.4,8.24587
1747308137,5.5,8.24587
1747308137,4.5,8.2505
1747308137,4.5,8.2505
1747308137,4,8.2505
1747308137,5,8.25204
1747308137,6.1,8.25204
1747308137,6.5,8.24884
1747308137,5,8.24884
1747308137,5.9,8.24742
1747308137,5.9,8.2505
1747308137,3.9,8.2505
1747308137,3.9,8.25204
1747308137,4.4,8.25204
1747308137,4.4,8.25204
1747308138,6,8.25048
1747308138,5.5,8.25048
1747308138,5.5,8.25048
1747308138,5.5,8.25048
1747308138,5.8,8.25356
1747308138,5.8,8.25356
1747308138,5.5,8.25194
1747308138,5.4,8.25199
1747308138,5.9,8.25199
1747308138,5.9,8.25038
1747308138,5.9,8.25038
1747308138,5.4,8.24876
1747308138,5.4,8.24876
1747308138,5.5,8.24582
1747308138,5.4,8.24888
1747308138,5.5,8.24888
1747308138,6.4,8.24888
1747308138,6.6,8.24888
1747308138,6.1,8.24888
1747308138,4,8.24888
1747308138,4.4,8.24734
1747308138,5.9,8.25197
1747308138,3.9,8.24888
1747308139,3.5,8.25194
1747308139,4.4,8.25033
1747308139,3.5,8.25033
1747308139,6.9,8.25182
1747308139,6.4,8.25182
1747308139,6.4,8.25182
1747308139,5.5,8.25182
1747308139,6.2,8.25337
1747308139,6.2,8.25337
1747308139,6,8.25337
1747308139,4.4,8.25182
1747308139,4.5,8.25182
1747308139,4.5,8.25182
1747308139,4.9,8.24225
1747308139,5.5,8.24247
1747308139,5.5,8.24247
1747308139,4.5,8.24242
1747308139,4.5,8.24242
1747308139,5,8.24242
1747308139,7.4,8.24088
1747308139,7.1,8.24088
1747308139,7.7,8.24088
1747308139,4.5,8.2377
1747308139,4.9,8.23924
1747308140,6.4,8.23943
1747308140,3.5,8.23789
1747308140,4.4,8.23635
1747308140,4.4,8.23635
1747308140,4.4,8.23635
1747308140,6.4,8.23468
1747308140,6.4,8.23468
1747308140,6.5,8.23468
1747308140,6.9,8.23468
1747308140,7.2,8.2316
1747308140,7.2,8.23321
1747308140,6.5,8.23001
1747308140,4.4,8.23473
1747308140,5,8.23473
1747308140,5,8.23473
1747308140,5.5,8.23473
1747308140,5.9,8.23312
1747308140,5.9,8.23312
1747308140,4,8.2301
1747308140,4,8.2301
1747308140,4,8.2301
1747308141,6,8.2301
1747308141,6.6,8.2301
1747308141,6.5,8.2301
1747308141,5,8.2301
1747308141,4.9,8.23003
1747308141,5.9,8.22702
1747308141,4.9,8.22854
1747308141,5.7,8.22854
1747308141,5.7,8.22854
1747308141,5.7,8.22854
1747308141,8.7,8.227
1747308141,6.5,8.227
1747308141,6.8,8.227
1747308141,6.9,8.227
1747308141,6.3,8.227
1747308141,6.3,8.227
1747308141,6.3,8.227
1747308141,5,8.23157
1747308141,5.9,8.23157
1747308141,5.9,8.23157
1747308141,4.5,8.23157
1747308141,5,8.23157
1747308141,5,8.23157
1747308142,5.9,8.23309
1747308142,5.9,8.23309
1747308142,5,8.23309
1747308142,7.4,8.23307
1747308142,8.8,8.23307
1747308142,7.4,8.23307
1747308142,5,8.23307
1747308142,5.4,8.23307
1747308142,4.5,8.23307
1747308142,4.4,8.23307
1747308142,3,8.23307
1747308142,3,8.23307
1747308142,4.4,8.22986
1747308142,8.3,8.22996
1747308142,7.4,8.22996
1747308142,6,8.22996
1747308142,6.4,8.22996
1747308142,6.8,8.23302
1747308142,6.8,8.23302
1747308142,6.8,8.23302
1747308143,5.4,8.23456
1747308143,4.5,8.23456
1747308143,5,8.23456
1747308143,5,8.23456
1747308143,5.9,8.23456
1747308143,5.9,8.23456
1747308143,5,8.23765
1747308143,5.4,8.23765
1747308143,5.4,8.23765
1747308143,7.2,8.23765
1747308143,8.5,8.23765
1747308143,8,8.23603
1747308143,5.9,8.23603
1747308143,6.2,8.23302
1747308143,6.3,8.2361
1747308143,4.4,8.2361
1747308143,5.3,8.2361
1747308143,5.3,8.2361
1747308143,5.3,8.2361
1747308143,7.9,8.23456
1747308143,7,8.23456
1747308143,6.9,8.23456
1747308143,5.8,8.23456
1747308144,6.9,8.2361
1747308144,6.9,8.2361
1747308144,6.9,8.2361
1747308144,6.4,8.23914
1747308144,4.5,8.23914
1747308144,4.5,8.23914
1747308144,4.5,8.23914
1747308144,4.5,8.23914
1747308144,4.5,8.23914
1747308144,5,8.23914
1747308144,5,8.23914
1747308144,5,8.23914
1747308144,7.8,8.24068
1747308144,7.9,8.23747
1747308144,8,8.23912
1747308144,4.5,8.2375
1747308144,4,8.23449
1747308144,5.5,8.23449
1747308144,5.3,8.23292
1747308144,4,8.2313
1747308144,4,8.2313
1747308144,3.5,8.2313
1747308145,7.8,8.22984
1747308145,6.9,8.22984
1747308145,6.9,8.22984
1747308145,7.4,8.22984
1747308145,7.4,8.22646
1747308145,7.4,8.22646
1747308145,7.4,8.22646
1747308145,7.4,8.22822
1747308145,7.4,8.22822
1747308145,7.4,8.22822
1747308145,8.2,8.2266
1747308145,5,8.2234
1747308145,5.4,8.2234
1747308145,4,8.22511
1747308145,4,8.22511
1747308145,4,8.22511
1747308145,7.2,8.23126
1747308145,7.4,8.23126
1747308145,6.9,8.23126
1747308145,5.9,8.23126
1747308145,5.9,8.2328
1747308145,6.4,8.22971
1747308146,4.4,8.23277
1747308146,4.4,8.23277
1747308146,4.9,8.23586
1747308146,5.3,8.23586
1747308146,6.4,8.23586
1747308146,6.4,8.23586
1747308146,8.1,8.23586
1747308146,5.4,8.23586
1747308146,8.8,8.23738
1747308146,8.7,8.23738
1747308146,8.8,8.23738
1747308146,6.9,8.2435
1747308146,6.8,8.2435
1747308146,6.8,8.2435
1747308146,6.8,8.2435
1747308146,8.2,8.2435
1747308146,6.4,8.2435
1747308146,6.3,8.2435
1747308146,6.3,8.2435
1747308146,6.3,8.2435
1747308146,8.8,8.24497
1747308146,8.9,8.24497
1747308146,7.4,8.24176
1747308147,4.5,8.24176
1747308147,5.4,8.23887
1747308147,6.4,8.23725
1747308147,3.9,8.23579
1747308147,4.4,8.23885
1747308147,3.9,8.23885
1747308147,3.9,8.23885
1747308147,8.3,8.24805
1747308147,8.3,8.24805
1747308147,8.3,8.24805
1747308147,7.4,8.24805
1747308147,10.9,8.24805
1747308147,10.8,8.24805
1747308147,10.9,8.24805
1747308147,7.3,8.24795
1747308147,7.3,8.24795
1747308147,7.3,8.24795
1747308147,7.4,8.24795
1747308147,4.5,8.24634
1747308147,4.5,8.24634
1747308148,4.5,8.24494
1747308148,4.5,8.24494
1747308148,4.5,8.24494
1747308148,8.3,8.23383
1747308148,8.3,8.23383
1747308148,6.5,8.23383
1747308148,5.9,8.23383
1747308148,5.9,8.23258
1747308148,7.7,8.23255
1747308148,4.8,8.2341
1747308148,4.4,8.2341
1747308148,4.4,8.2341
1747308148,4.4,8.2341
1747308148,9.2,8.2387
1747308148,9.2,8.2387
1747308148,9.2,8.2387
1747308148,8.3,8.2387
1747308148,11.3,8.23549
1747308148,11.3,8.23549
1747308148,11.3,8.23549
1747308148,7.7,8.23713
1747308148,7.7,8.23713
1747308148,7.7,8.23713
1747308148,9.4,8.23559
1747308149,8.2,8.23559
1747308149,8.2,8.23559
1747308149,6.8,8.23713
1747308149,6.3,8.24022
1747308149,7.7,8.24022
1747308149,8.8,8.24176
1747308149,8.8,8.24176
1747308149,7.4,8.24176
1747308149,5.4,8.24176
1747308149,5.4,8.24022
1747308149,5.9,8.24022
1747308149,4,8.24176
1747308149,3,8.24176
1747308149,3,8.24176
1747308149,4,8.24176
1747308149,6,8.23867
1747308149,6.9,8.23867
1747308149,6.9,8.23867
1747308149,5.9,8.23867
1747308150,8.7,8.23867
1747308150,8.3,8.23867
1747308150,9.5,8.23867
1747308150,8.7,8.23542
1747308150,8.7,8.23542
1747308150,8.3,8.23547
1747308150,8.3,8.23547
1747308150,7.4,8.23547
1747308150,8.3,8.23547
1747308150,6,8.22932
1747308150,5.9,8.22932
1747308150,5.9,8.22932
1747308150,6.9,8.23067
1747308150,6.9,8.23067
1747308150,7.4,8.22278
1747308150,4.5,8.22278
1747308150,4.4,8.22156
1747308150,6.8,8.21847
1747308150,4.9,8.22002
1747308150,4.9,8.22002
1747308150,4.9,8.2231
1747308150,4.9,8.2231
1747308151,7.8,8.22927
1747308151,7.8,8.22927
