timestamp,cpu_percent,ram_percent
1748175251,2.6,10.8534
1748175253,2.6,10.9295
1748175254,2.6,10.9354
1748175255,2.6,11.1642
1748175256,2.6,11.2488
1748175257,2.6,11.2945
1748175259,2.6,11.3604
1748175260,2.6,11.4114
1748175261,2.6,11.4881
1748175262,2.6,11.5505
1748175263,2.6,11.6402
1748175264,2.6,11.7003
1748175266,2.6,11.7272
1748175267,2.6,11.7712
1748175268,2.6,11.8136
1748175269,2.6,11.8355
1748175270,2.6,11.8803
1748175271,2.6,11.91
1748175273,2.6,11.9282
1748175274,2.6,11.9637
1748175275,2.6,12.0174
1748175276,2.6,12.0429
1748175277,2.6,12.0836
1748175279,2.6,12.1217
1748175280,2.6,12.1485
1748175281,2.6,12.1388
1748175282,2.6,12.1727
1748175283,2.6,12.183
1748175284,2.6,12.188
1748175286,2.6,12.1983
1748175287,2.6,12.2067
1748175288,2.6,12.2166
1748175289,2.6,12.2563
1748175290,2.6,12.3245
1748175292,2.6,12.3717
1748175293,2.6,12.3749
1748175294,2.6,12.4043
1748175295,2.6,12.424
1748175296,2.6,12.4478
1748175297,2.6,12.4536
1748175299,2.6,12.4775
1748175300,2.6,12.4754
1748175301,2.6,12.4813
1748175302,2.6,12.4743
1748175303,2.6,12.5044
1748175305,2.6,12.5086
1748175306,2.6,12.512
1748175307,2.6,12.5488
1748175308,2.6,12.6022
1748175309,2.6,12.6015
1748175310,2.6,12.6241
1748175312,2.6,12.6339
1748175313,2.6,12.6523
1748175314,2.6,12.709
1748175315,2.6,12.7186
1748175316,2.6,12.7301
1748175318,2.6,12.737
1748175319,2.6,12.752
1748175320,2.6,12.8001
1748175321,2.6,12.8315
1748175322,2.6,12.8464
1748175323,2.6,12.8875
1748175325,2.6,12.9031
1748175326,2.6,12.9246
1748175327,2.6,12.9185
1748175328,2.6,12.9377
1748175329,2.6,12.9616
1748175331,2.6,12.9764
1748175332,2.6,12.9782
1748175333,2.6,13.0232
1748175334,2.6,13.0347
1748175335,2.6,13.0536
1748175336,2.6,13.0609
1748175338,2.6,13.0444
1748175339,2.6,13.0479
1748175340,2.6,13.0531
1748175341,2.6,13.0726
1748175342,2.6,13.0838
1748175344,2.6,13.1091
1748175345,2.6,13.1293
1748175346,2.6,13.1647
1748175347,2.6,13.1763
1748175348,2.6,13.2277
1748175349,2.6,13.2692
1748175351,2.6,13.2818
1748175352,2.6,13.2894
1748175353,2.6,13.2917
1748175354,2.6,13.2974
1748175355,2.6,13.3043
1748175357,2.6,13.3113
1748175358,2.6,13.3114
1748175359,2.6,13.3122
1748175360,2.6,13.337
1748175361,2.6,13.3406
1748175362,2.6,13.347
1748175364,2.6,13.3671
1748175365,2.6,13.3748
1748175366,2.6,13.388
1748175367,2.6,13.4136
1748175368,2.6,13.4345
1748175370,2.6,13.5072
1748175371,2.6,13.5211
1748175372,2.6,8.56586
1748175373,2.6,8.56344
1748175374,2.6,8.5617
1748175375,2.6,8.56483
1748175377,2.6,8.56508
1748175378,2.6,8.56126
1748175379,2.6,8.5628
1748175380,2.6,8.55972
