# timestamp [ns], vertex-id, mission-id, p_G_Ix [m], p_G_Iy [m], p_G_Iz [m], q_G_Iw, q_G_Ix, q_G_Iy, q_G_Iz, p_M_Ix [m], p_M_Iy [m], p_M_Iz [m], q_M_Iw, q_M_Ix, q_M_Iy, q_M_Iz, v_Mx [m/s], v_My [m/s], v_Mz [m/s], bgx [rad/s], bgy [rad/s], bgz [rad/s], bax [m/s^2], bay [m/s^2], baz [m/s^2]
1413394881855760500, 553533d721c442182400000000000000, 04d1c73720c442181200000000000000, 0.00431673919458169, -0.00144515630894112, -0.0101039367430605, 0.59780028030543, -0.066504379128861, -0.798116059879149, -0.0349678049985442, 0.00431673919458169, -0.00144515630894112, -0.0101039367430605, 0.59780028030543, -0.066504379128861, -0.798116059879149, -0.0349678049985442, 0.00694977537802932, 0.00351671448422025, -0.0530619925471751, -0.00062597457292406, 0.00141459168553935, 0.069177066100418, -0.004822710435082, -0.000144624381445354, 0.00159916009925943
1413394881955760500, 5c8cafdc21c442182900000000000000, 04d1c73720c442181200000000000000, 0.004460073256375, -0.00243726951387582, -0.0129158504841535, 0.601123328067231, -0.0648207189148168, -0.795628112914308, -0.0377481760242785, 0.004460073256375, -0.00243726951387582, -0.0129158504841535, 0.601123328067231, -0.0648207189148168, -0.795628112914308, -0.0377481760242785, 0.00747122856921035, -0.00131609455728923, -0.0474832769870032, 0.00118880074585854, 0.00469187320131261, 0.0736791250828398, -0.0133892058096687, 0.000326543873665449, 0.0042497646063618
1413394882055760500, f893bee221c442182f00000000000000, 04d1c73720c442181200000000000000, 0.00466804945635601, -0.00308623968355364, -0.01506412971854, 0.601999735054066, -0.0631320667131771, -0.794964687816335, -0.0405192086847031, 0.00466804945635601, -0.00308623968355364, -0.01506412971854, 0.601999735054066, -0.0631320667131771, -0.794964687816335, -0.0405192086847031, 0.00846932083180178, -0.00804335747666842, -0.0375071880566643, 0.000805502576031871, 0.00733368796346037, 0.07607887864967, -0.0253399419584341, 0.000667018738189604, 0.00777238158525625
1413394882155760500, 6109efea21c442183700000000000000, 04d1c73720c442181200000000000000, 0.00487657643278907, -0.00270869458290443, -0.0156981116204841, 0.602088739499188, -0.0632638409132229, -0.794881669817232, -0.0406197881549694, 0.00487657643278907, -0.00270869458290443, -0.0156981116204841, 0.602088739499188, -0.0632638409132229, -0.794881669817232, -0.0406197881549694, 0.00535131043987095, -0.00790806692770644, -0.0301252540086533, -0.000285455040787801, 0.00964612305565135, 0.077790655176188, -0.0335559422364047, 0.000757193526527342, 0.0100896567624191
1413394882255760500, e9e90cf021c442183d00000000000000, 04d1c73720c442181200000000000000, 0.00520030476225492, -0.00323926901368497, -0.0167195263564451, 0.602511086802002, -0.0636157176808396, -0.79455418929917, -0.0402128214847121, 0.00520030476225492, -0.00323926901368497, -0.0167195263564451, 0.602511086802002, -0.0636157176808396, -0.79455418929917, -0.0402128214847121, 0.0075568107984945, -0.00915010844120441, -0.0265521657677838, -0.0001376444555957, 0.0115102285841646, 0.0781595082277474, -0.0301322793045581, 0.00112323153524355, 0.00944292312499021
1413394882355760500, c2cc31f521c442184100000000000000, 04d1c73720c442181200000000000000, 0.00529868538027616, -0.00378218863891204, -0.0168898186115322, 0.602512156598974, -0.0635317008091603, -0.79455577305586, -0.040298233787012, 0.00529868538027616, -0.00378218863891204, -0.0168898186115322, 0.602512156598974, -0.0635317008091603, -0.79455577305586, -0.040298233787012, 0.0129167009275289, -0.00793057282334856, -0.024313366151827, 0.000142988333528957, 0.0132497425561038, 0.0789834932528854, -0.0293768680808095, 0.00126056946792036, 0.00934073714694422
1413394882455760500, ecdfe5fa21c442184700000000000000, 04d1c73720c442181200000000000000, 0.00525189648143345, -0.00460758153720313, -0.016177312307769, 0.602356510493108, -0.0632448848280535, -0.794669442938478, -0.0408313025692634, 0.00525189648143345, -0.00460758153720313, -0.016177312307769, 0.602356510493108, -0.0632448848280535, -0.794669442938478, -0.0408313025692634, 0.0103036082912266, -0.0055531531284529, -0.0206182183977924, 0.000238894743801264, 0.0151536295600409, 0.0799575747146084, -0.0329965846753033, 0.00125336659532354, 0.0102290772582718
1413394882555760500, dd49c60222c442184f00000000000000, 04d1c73720c442181200000000000000, 0.0042556321066092, -0.00325993794666526, -0.013426928213892, 0.601954709086082, -0.0632174997226737, -0.795025328251554, -0.0398597964923649, 0.0042556321066092, -0.00325993794666526, -0.013426928213892, 0.601954709086082, -0.0632174997226737, -0.795025328251554, -0.0398597964923649, 0.00520688104728428, -0.0055106816737049, -0.0118970950883754, -0.00015783715994999, 0.01743992439713, 0.0795945353710851, -0.0347325306243475, 0.00123319240129877, 0.0105881477426738
1413394882655760500, 3ac23a0822c442185500000000000000, 04d1c73720c442181200000000000000, 0.00453814896786809, -0.00510337502212683, -0.0150287764197328, 0.602126856467839, -0.063070407633158, -0.794854752970448, -0.0408814637878036, 0.00453814896786809, -0.00510337502212683, -0.0150287764197328, 0.602126856467839, -0.063070407633158, -0.794854752970448, -0.0408814637878036, 0.0072457388737247, -0.000888807666635283, -0.0107236166172985, 0.000244451266474215, 0.0174933993219523, 0.080732522957278, -0.0337429010332417, 0.00140652669897655, 0.0104818826510202
1413394882755760500, e8398b0d22c442185b00000000000000, 04d1c73720c442181200000000000000, 0.00492768699647842, -0.00630057443424439, -0.0161582357818689, 0.60236432072787, -0.0630781195218214, -0.794657297802565, -0.0412086762802259, 0.00492768699647842, -0.00630057443424439, -0.0161582357818689, 0.60236432072787, -0.0630781195218214, -0.794657297802565, -0.0412086762802259, 0.00820512259958876, -0.00163052774687052, -0.0118241415932053, 0.000408305549983866, 0.0177171767397769, 0.0809021977312435, -0.0325220816868436, 0.0016140240906322, 0.0103303257089102
