1403636580813555456,-0.00807,0.01426,-0.16356,-0.04271,0.84040,0.04490,0.53841,0.07028,0.00228,0.75075,
1403636580913555456,-0.00107,0.01511,-0.08544,-0.03268,0.83248,0.04543,0.55123,0.06656,0.02151,0.78199,
1403636581013555456,0.00296,0.01646,-0.01035,-0.05319,0.82127,0.06316,0.56453,0.03903,0.02151,0.69523,
1403636581113555456,0.00756,0.01426,0.05476,-0.07489,0.81287,0.07432,0.57281,0.04138,-0.00714,0.59978,
1403636581213555456,0.01323,0.01078,0.11020,-0.08289,0.80586,0.07114,0.58195,0.02070,-0.02869,0.47298,
1403636581313555456,0.01657,0.00643,0.15005,-0.09034,0.79768,0.07124,0.59201,-0.02391,-0.02476,0.25678,
1403636581413555456,0.01729,0.00136,0.16043,-0.09473,0.79452,0.07510,0.59509,-0.03214,-0.02253,-0.09340,
1403636581513555456,0.01666,-0.00224,0.13534,-0.09490,0.79918,0.08178,0.58790,-0.03077,0.00004,-0.41760,
1403636581613555456,0.01516,-0.00300,0.08591,-0.09743,0.80766,0.08217,0.57570,-0.02558,0.02075,-0.60299,
1403636581713555456,0.01243,-0.00304,0.02354,-0.09796,0.81286,0.08322,0.56810,-0.03433,0.00537,-0.66865,
1403636581813555456,0.00701,-0.00261,-0.04255,-0.10256,0.81561,0.08467,0.56310,-0.08340,0.01861,-0.68363,
1403636581913555456,0.00151,0.00048,-0.11103,-0.10979,0.82031,0.08661,0.55455,-0.08851,0.03903,-0.65967,
1403636582013555456,-0.00319,0.00198,-0.17467,-0.11214,0.82842,0.08680,0.54185,-0.06704,0.03134,-0.57812,
1403636582113555456,-0.00907,0.00583,-0.22375,-0.10944,0.83797,0.08946,0.52709,-0.06183,0.03857,-0.38503,
1403636582213555456,-0.01485,0.00872,-0.24789,-0.11043,0.84443,0.09231,0.51597,-0.02185,0.02785,-0.08099,
1403636582313555456,-0.01305,0.01083,-0.23630,-0.11020,0.84621,0.09316,0.51294,0.03337,0.01695,0.28909,
1403636582413555456,-0.00957,0.01226,-0.19244,-0.11202,0.84164,0.09177,0.52026,0.04614,0.00003,0.53859,
