1747126813,0.4,9.3027
1747126814,0.4,9.29611
1747126815,0.4,9.29531
1747126816,0.4,9.29319
1747126817,0.4,9.29392
1747126819,0.4,9.29387
1747126820,0.4,9.29609
1747126821,0.4,9.29619
1747126822,0.4,9.29631
1747126823,0.4,9.2956
1747126825,0.4,9.29645
1747126826,0.4,9.29772
1747126827,0.4,9.29711
1747126828,0.4,9.29655
1747126829,0.4,9.29543
1747126830,0.4,9.29865
1747126832,0.4,9.29797
1747126833,0.4,9.29567
1747126834,0.4,9.29184
1747126835,0.4,9.29336
1747126836,0.4,9.29048
1747126837,0.4,9.29272
1747126839,0.4,9.29348
1747126840,0.4,9.29099
1747126841,0.4,9.28899
1747126842,0.4,9.28894
1747126843,0.4,9.28872
1747126844,0.4,9.29045
1747126846,0.4,9.29033
1747126847,0.4,9.2927
1747126848,0.4,9.29345
1747126849,0.4,9.29275
1747126850,0.4,9.29182
1747126851,0.4,9.29355
1747126853,0.4,9.29506
1747126854,0.4,9.29436
1747126855,0.4,9.29416
1747126856,0.4,9.29336
1747126857,0.4,9.29248
1747126858,0.4,9.29582
1747126860,0.4,9.29587
1747126861,0.4,9.29431
1747126862,0.4,9.29575
1747126863,0.4,9.29494
1747126864,0.4,9.29658
1747126866,0.4,9.29811
1747126867,0.4,9.29579
1747126868,0.4,9.29726
1747126869,0.4,9.2966
1747126870,0.4,9.2966
1747126871,0.4,9.29423
1747126873,0.4,9.29882
1747126874,0.4,9.29814
1747126875,0.4,9.29643
1747126876,0.4,9.2996
1747126877,0.4,9.29875
1747126878,0.4,9.2967
1747126880,0.4,9.29901
1747126881,0.4,9.29906
1747126882,0.4,9.29833
1747126883,0.4,9.29614
1747126884,0.4,9.29755
1747126885,0.4,9.29521
1747126887,0.4,9.29667
1747126888,0.4,9.29775
1747126889,0.4,9.29684
1747126890,0.4,9.29455
1747126891,0.4,9.29377
1747126892,0.4,9.2975
1747126894,0.4,9.29655
1747126895,0.4,9.29538
1747126896,0.4,9.29382
1747126897,0.4,9.29604
1747126898,0.4,9.29499
1747126899,0.4,9.29587
1747126901,0.4,9.29667
1747126902,0.4,9.29523
1747126903,0.4,9.29684
1747126904,0.4,9.29592
1747126905,0.4,9.29284
1747126906,0.4,9.29365
1747126908,0.4,9.29301
1747126909,0.4,9.29306
1747126910,0.4,9.29377
1747126911,0.4,9.29292
1747126912,0.4,9.29221
1747126914,0.4,9.2906
1747126915,0.4,9.29306
1747126916,0.4,9.29301
1747126917,0.4,9.29377
1747126918,0.4,9.29148
